"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
",order-0,shuffle0-test0,"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
.1",order-1,shuffle1-test0
409. 劳动,1918,TRAGEDY,409. 阿里巴巴,4999,COMEDY
410. 拓宽,3610,COMEDY,410. 发音,2580,TRAGEDY
411. 厚度,3533,COMEDY,411. 安慰,3595,TRAGEDY
412. 运动鞋,3753,COMEDY,412. 沉淀,4354,TRAGEDY
413. 光学,3744,COMEDY,413. 听说,597,TRAGEDY
414. 薪资,2802,TRAGEDY,414. 输入,209,TRAGEDY
415. 恐龙,2033,COMEDY,415. 奋斗,2491,TRAGEDY
416. 教程,2147,COMEDY,416. 认识,581,TRAGEDY
417. 什么,141,COMEDY,417. 玛丽亚,3011,TRAGEDY
418. 质感,2987,COMEDY,418. 欺骗,4008,TRAGEDY
419. 威胁,827,TRAGEDY,419. 发出,1814,TRAGEDY
420. 天赋,3234,COMEDY,420. 外形,4156,TRAGEDY
421. 出口,3448,TRAGEDY,421. 玫瑰,2651,COMEDY
422. 管理者,4866,TRAGEDY,422. 引述,4325,COMEDY
423. 作者,760,TRAGEDY,423. 准则,2625,TRAGEDY
424. 激素,4880,TRAGEDY,424. 终止,3777,TRAGEDY
425. 保险,835,TRAGEDY,425. 流感,4564,TRAGEDY
426. 增多,4499,COMEDY,426. 人间,4358,TRAGEDY
427. 半径,1542,TRAGEDY,427. 深海,3645,TRAGEDY
428. 泥,4434,TRAGEDY,428. 消失,2093,TRAGEDY
429. 手续,4723,TRAGEDY,429. 黄金,2664,COMEDY
430. 算,2816,TRAGEDY,430. 弯曲,2668,COMEDY
431. 洛杉矶,3582,COMEDY,431. 部件,2910,COMEDY
432. 面试,976,TRAGEDY,432. 公众,1325,COMEDY
433. 上升,947,COMEDY,433. 清,3896,COMEDY
434. 国内,1876,TRAGEDY,434. 蹲,4848,COMEDY
435. 失望,3857,TRAGEDY,435. 能够,38,COMEDY
436. 级,2997,TRAGEDY,436. 原文,3923,COMEDY
437. 关爱,2261,COMEDY,437. 水平,351,COMEDY
438. 字段,1986,TRAGEDY,438. 可能性,1372,COMEDY
439. 协作,883,COMEDY,439. 方,742,COMEDY
440. 银联,2699,TRAGEDY,440. 夕阳,4288,TRAGEDY
441. 方面,46,TRAGEDY,441. 氛围,726,COMEDY
442. 乐队,3373,COMEDY,442. 观测,1953,COMEDY
443. 位,2477,TRAGEDY,443. 养分,3309,COMEDY
444. 窗帘,2426,TRAGEDY,444. 米,3928,COMEDY
445. 学业,3917,TRAGEDY,445. 展现,748,COMEDY
446. 等待,1062,TRAGEDY,446. 加载,2153,COMEDY
447. 冰川,2615,TRAGEDY,447. 筛选,1631,COMEDY
448. 海浪,2669,TRAGEDY,448. 再生,1203,COMEDY
449. 步骤,189,TRAGEDY,449. 泄露,1910,TRAGEDY
450. 发出,1814,COMEDY,450. 样式,1989,COMEDY
451. 展览,2253,COMEDY,451. 农药,4873,TRAGEDY
452. 扩散,4049,TRAGEDY,452. 不安,3760,TRAGEDY
453. 个性,1290,COMEDY,453. 闻,4957,TRAGEDY
454. 共识,3342,COMEDY,454. 分布,985,TRAGEDY
455. 火星,1688,COMEDY,455. 教育,144,TRAGEDY
456. 清洁剂,3084,COMEDY,456. 日出,4070,COMEDY
457. 小红,616,COMEDY,457. 散射,2929,TRAGEDY
458. 文件夹,3475,COMEDY,458. 风格,225,COMEDY
459. 功率,2875,COMEDY,459. 要素,1970,TRAGEDY
460. 火焰,3489,TRAGEDY,460. 湿度,1600,TRAGEDY
461. 性别,1353,COMEDY,461. 浏览器,2683,COMEDY
462. 读者,643,COMEDY,462. 介绍,161,COMEDY
463. 泄露,1910,TRAGEDY,463. 失踪,4965,TRAGEDY
464. 摧毁,4953,TRAGEDY,464. 饮食,246,COMEDY
465. 领导,858,COMEDY,465. 物理,797,TRAGEDY
466. 管理层,4566,COMEDY,466. 公益,2016,COMEDY
467. 卡,2421,COMEDY,467. 这样,715,COMEDY
468. 开销,3959,COMEDY,468. 食欲,4011,COMEDY
469. 秋天,2967,TRAGEDY,469. 整体,1103,TRAGEDY
470. 列,1059,COMEDY,470. 大象,2312,COMEDY
471. 重写,3522,COMEDY,471. 感受,259,TRAGEDY
472. 内核,4513,COMEDY,472. 谈谈,3649,COMEDY
473. 影响力,1448,COMEDY,473. 成员,495,COMEDY
474. 柔韧性,3944,COMEDY,474. 外出,3977,COMEDY
475. 备用,1467,COMEDY,475. 咖啡因,3126,COMEDY
476. 薪酬,3785,COMEDY,476. 疗法,2560,TRAGEDY
477. 剂量,3367,COMEDY,477. 谢,3285,COMEDY
478. 女人,3814,COMEDY,478. 希望,173,COMEDY
479. 酸奶,2546,COMEDY,479. 遗产,1792,TRAGEDY
480. 男性,1267,COMEDY,480. 篮球,1663,COMEDY
481. 地球,172,TRAGEDY,481. 哑铃,3333,COMEDY
482. 如下,404,TRAGEDY,482. 攻略,3130,TRAGEDY
483. 度过,1486,TRAGEDY,483. 钱,1214,TRAGEDY
484. 遇到,489,TRAGEDY,484. 室,2167,TRAGEDY
485. 商家,1924,TRAGEDY,485. 钢琴,2251,TRAGEDY
486. 配方,1907,TRAGEDY,486. 北京市,3226,TRAGEDY
487. 基石,4784,TRAGEDY,487. 点燃,4747,TRAGEDY
488. 设计,60,TRAGEDY,488. 遭遇,3356,TRAGEDY
489. 充电,1820,TRAGEDY,489. 穿着,1523,COMEDY
490. 教学,675,TRAGEDY,490. 解读,1932,TRAGEDY
491. 时尚,957,COMEDY,491. 表现,231,COMEDY
492. 电流,2531,TRAGEDY,492. 欢乐,3083,COMEDY
493. 春风,4015,COMEDY,493. 负,3105,TRAGEDY
494. 跟随,3492,TRAGEDY,494. 展望,3587,TRAGEDY
495. 分裂,3472,TRAGEDY,495. 参观,1594,COMEDY
496. 计划,122,TRAGEDY,496. 装饰,796,COMEDY
497. 受到,355,TRAGEDY,497. 牛排,2810,COMEDY
498. 标题,1157,TRAGEDY,498. 热量,1186,TRAGEDY
499. 做到,1592,TRAGEDY,499. 饮水,3974,COMEDY
500. 养,1926,TRAGEDY,500. 回报,2023,TRAGEDY
501. 游泳池,3548,COMEDY,501. 程度,540,TRAGEDY
502. 料酒,1764,COMEDY,502. 加速,1295,TRAGEDY
503. 循环,635,TRAGEDY,503. 调料,1857,COMEDY
504. 出,68,TRAGEDY,504. 减轻,681,COMEDY
505. 调控,4299,TRAGEDY,505. 酒吧,3376,COMEDY
506. 纸,2012,TRAGEDY,506. 协作,883,TRAGEDY
507. 合同,707,TRAGEDY,507. 下方,3867,TRAGEDY
508. 层次,1501,TRAGEDY,508. 设定,1200,TRAGEDY
509. 那里,1113,TRAGEDY,509. 飓风,4324,TRAGEDY
510. 品尝,1208,COMEDY,510. 面膜,2632,COMEDY
511. 退出,3066,TRAGEDY,511. 艾米,2213,COMEDY
512. 可能性,1372,COMEDY,512. 求出,3341,TRAGEDY
513. 评定,2515,TRAGEDY,513. 弹性,2242,COMEDY
514. 准确率,2971,TRAGEDY,514. 集,1602,COMEDY
515. 肤色,4307,TRAGEDY,515. 引人入胜,3384,COMEDY
516. 意识,330,TRAGEDY,516. 情况,69,TRAGEDY
517. 面临,521,TRAGEDY,517. 领取,4573,COMEDY
518. 出去,2888,COMEDY,518. 换,1853,COMEDY
519. 原子,1359,TRAGEDY,519. 速度,342,COMEDY
520. 旅途,2620,COMEDY,520. 沙子,4553,TRAGEDY
521. 演变,3065,TRAGEDY,521. 带有,1411,COMEDY
522. 领袖,2906,TRAGEDY,522. 直径,2009,TRAGEDY
523. 含有,918,TRAGEDY,523. 组合,814,COMEDY
524. 音箱,3986,COMEDY,524. 军事,2208,TRAGEDY
525. 热情,1281,COMEDY,525. 版权,4066,TRAGEDY
526. 存款,2830,TRAGEDY,526. 隐藏,2272,TRAGEDY
527. 仙人掌,3186,COMEDY,527. 安全感,4715,COMEDY
528. 储备,3576,TRAGEDY,528. 谈判,2432,TRAGEDY
529. 议题,3103,TRAGEDY,529. 调解,3787,COMEDY
530. 面粉,1301,COMEDY,530. 歌,1780,COMEDY
531. 嗅觉,4546,COMEDY,531. 吃饭,3855,COMEDY
532. 麻烦,3304,TRAGEDY,532. 创意,445,COMEDY
533. 道德,648,TRAGEDY,533. 箱子,4924,COMEDY
534. 肿瘤,2955,TRAGEDY,534. 报警,4921,TRAGEDY
535. 突出,1643,COMEDY,535. 患有,3101,TRAGEDY
536. 石油,3418,TRAGEDY,536. 难度,1247,TRAGEDY
537. 王国,4234,TRAGEDY,537. 激励,1168,COMEDY
538. 翻,2429,COMEDY,538. 借款,3873,TRAGEDY
539. 休息,911,COMEDY,539. 道理,2636,COMEDY
540. 部,3718,TRAGEDY,540. 率,1118,TRAGEDY
541. 火箭,3888,COMEDY,541. 内涵,1998,COMEDY
542. 同义词,2506,TRAGEDY,542. 过敏,3328,TRAGEDY
543. 带动,4913,COMEDY,543. 哪个,4252,COMEDY
544. 世纪,791,TRAGEDY,544. 外星人,4044,COMEDY
545. 乘,3169,COMEDY,545. 子,1426,TRAGEDY
546. 血糖,3320,TRAGEDY,546. 住宿,2136,TRAGEDY
547. 结,4852,TRAGEDY,547. 绑定,3806,TRAGEDY
548. 自制,4918,COMEDY,548. 北京,711,COMEDY
549. 发光,3517,COMEDY,549. 重写,3522,TRAGEDY
550. 时机,4190,COMEDY,550. 青年,2599,COMEDY
551. 尘埃,4930,TRAGEDY,551. 标准化,4379,TRAGEDY
552. 闻,4957,COMEDY,552. 配色,4041,COMEDY
553. 新郎,4850,COMEDY,553. 诊疗,4373,TRAGEDY
554. 健康,95,COMEDY,554. 扫,3889,COMEDY
555. 去除,1767,TRAGEDY,555. 藏,3829,TRAGEDY
556. 感动,3120,COMEDY,556. 活力,1105,COMEDY
557. 平均数,3359,TRAGEDY,557. 重视,841,TRAGEDY
558. 抽出,3143,COMEDY,558. 生物,327,TRAGEDY
559. 防,3299,TRAGEDY,559. 氢,3002,TRAGEDY
560. 边界,2822,TRAGEDY,560. 展览,2253,COMEDY
561. 女士,2720,COMEDY,561. 健身,600,COMEDY
562. 赞誉,4798,COMEDY,562. 自学,4819,TRAGEDY
563. 命令,988,TRAGEDY,563. 男人,2985,COMEDY
564. 衣物,2302,COMEDY,564. 属于,700,TRAGEDY
565. 多云,3326,TRAGEDY,565. 清洁剂,3084,COMEDY
566. 版权,4066,TRAGEDY,566. 小球,2848,COMEDY
567. 访问,734,COMEDY,567. 制,2485,TRAGEDY
568. 焦点,3124,COMEDY,568. 早期,1728,TRAGEDY
569. 钥匙,4359,COMEDY,569. 鸡翅,3348,COMEDY
570. 内心,852,TRAGEDY,570. 提及,4700,TRAGEDY
571. 诗,812,TRAGEDY,571. 开车,2758,COMEDY
572. 言,1383,TRAGEDY,572. 加上,1312,COMEDY
573. 变动,4631,TRAGEDY,573. 西,4353,TRAGEDY
574. 选举,4548,TRAGEDY,574. 中,1734,TRAGEDY
575. 审计,2792,TRAGEDY,575. 花朵,1777,COMEDY
576. 家人,855,COMEDY,576. 心态,1080,TRAGEDY
577. 房地产,1763,TRAGEDY,577. 工业,847,TRAGEDY
578. 类型,183,TRAGEDY,578. 数学,455,TRAGEDY
579. 证明,826,TRAGEDY,579. 位于,815,TRAGEDY
580. 介质,3460,TRAGEDY,580. 麻婆豆腐,4915,COMEDY
581. 茶匙,2356,COMEDY,581. 实验,416,TRAGEDY
582. 南,3135,TRAGEDY,582. 葡萄酒,2121,COMEDY
583. 球,806,COMEDY,583. 打击,2878,TRAGEDY
584. 结算,4198,TRAGEDY,584. 含义,1250,TRAGEDY
585. 气压,4260,TRAGEDY,585. 俱乐部,3757,COMEDY
586. 瓶子,3642,COMEDY,586. 帮到,3301,COMEDY
587. 小于,2005,TRAGEDY,587. 主张,3233,TRAGEDY
588. 均值,4759,TRAGEDY,588. 天气,271,TRAGEDY
589. 锅,1394,COMEDY,589. 理想,3290,TRAGEDY
590. 党,2112,COMEDY,590. 费用,585,TRAGEDY
591. 彗星,4163,TRAGEDY,591. 光谱,4339,TRAGEDY
592. 钾,4748,TRAGEDY,592. 掌控,2843,TRAGEDY
593. 眼前,3872,TRAGEDY,593. 烧烤,3178,COMEDY
594. 前所未有,3819,TRAGEDY,594. 场,2795,TRAGEDY
595. 认同,2897,TRAGEDY,595. 名字,543,TRAGEDY
596. 晚,3913,TRAGEDY,596. 规模,780,TRAGEDY
597. 相信,515,TRAGEDY,597. 张三,776,COMEDY
598. 比率,4468,TRAGEDY,598. 评估,353,TRAGEDY
599. 工业,847,TRAGEDY,599. 姜,1354,COMEDY
600. 太阳系,867,TRAGEDY,600. 矿物质,1976,TRAGEDY
601. 肉质,4178,TRAGEDY,601. 中断,3776,TRAGEDY
602. 用药,2748,TRAGEDY,602. 电阻,4587,TRAGEDY
603. 肩膀,4154,TRAGEDY,603. 表述,3146,TRAGEDY
604. 下面,373,TRAGEDY,604. 风力,4533,TRAGEDY
605. 摆脱,3092,TRAGEDY,605. 表中,4605,TRAGEDY
606. 堵塞,4908,TRAGEDY,606. 宝藏,1990,COMEDY
607. 观念,1429,TRAGEDY,607. 走到,3427,TRAGEDY
608. 故乡,4937,TRAGEDY,608. 接,4122,TRAGEDY
609. 大于,1607,TRAGEDY,609. 分为,837,TRAGEDY
610. 度量,4797,TRAGEDY,610. 连衣裙,3805,COMEDY
611. 发现,178,TRAGEDY,611. 相似度,4056,TRAGEDY
612. 律师,1130,TRAGEDY,612. 岛屿,3603,TRAGEDY
613. 交往,1575,TRAGEDY,613. 解释,236,TRAGEDY
614. 研究生,4815,TRAGEDY,614. 消费,842,TRAGEDY
615. 大蒜,2457,COMEDY,615. 模仿,2708,COMEDY
616. 进去,4084,TRAGEDY,616. 悬挂,3450,TRAGEDY
617. 主意,1821,TRAGEDY,617. 通知,1934,TRAGEDY
618. 火腿,3632,COMEDY,618. 手环,2540,COMEDY
619. 鸟,1248,COMEDY,619. 销售员,4692,COMEDY
620. 产量,3245,TRAGEDY,620. 钓鱼,3569,COMEDY
621. 学习者,4955,TRAGEDY,621. 塑造,1826,TRAGEDY
622. 害怕,2123,TRAGEDY,622. 器,686,TRAGEDY
623. 在线,2568,TRAGEDY,623. 记得,1949,TRAGEDY
624. 主人公,1651,TRAGEDY,624. 李四,1087,TRAGEDY
625. 流量,1350,TRAGEDY,625. 企鹅,3715,COMEDY
626. 业务,469,TRAGEDY,626. 听,312,TRAGEDY
627. 银河系,3566,TRAGEDY,627. 维持,1005,TRAGEDY
628. 可信度,4030,TRAGEDY,628. 附近,1356,TRAGEDY
629. 取得,598,TRAGEDY,629. 剧本,3885,TRAGEDY
630. 婚姻,1096,TRAGEDY,630. 地震,1451,TRAGEDY
631. 管道,2800,TRAGEDY,631. 月球,1675,TRAGEDY
632. 现代化,2419,COMEDY,632. 调查,569,TRAGEDY
633. 搭配,471,COMEDY,633. 强度,1072,TRAGEDY
634. 血管,3544,TRAGEDY,634. 公交,3733,COMEDY
635. 化妆,3717,COMEDY,635. 污垢,4415,TRAGEDY
636. 总价,3993,TRAGEDY,636. 梯度,4391,TRAGEDY
637. 找到,196,COMEDY,637. 这些,731,TRAGEDY
638. 小区,2930,TRAGEDY,638. 边缘,1732,TRAGEDY
639. 形式,376,COMEDY,639. 用来,750,TRAGEDY
640. 口味,664,COMEDY,640. 照明,1854,COMEDY
641. 应,299,COMEDY,641. 至,909,TRAGEDY
642. 困难,689,TRAGEDY,642. 三明治,2844,COMEDY
643. 看法,818,COMEDY,643. 反映,1128,TRAGEDY
644. 权利,1439,COMEDY,644. 定理,1999,TRAGEDY
645. 侵犯,3072,TRAGEDY,645. 心理学,1317,TRAGEDY
646. 投资者,1270,TRAGEDY,646. 蒸汽,4467,TRAGEDY
647. 糖分,2860,COMEDY,647. 低碳,2943,TRAGEDY
648. 中国,124,COMEDY,648. 证人,2791,TRAGEDY
649. 答案,496,COMEDY,649. 糖醋,4404,COMEDY
650. 射线,4651,TRAGEDY,650. 图片,1567,COMEDY
651. 正义,3486,COMEDY,651. 修理,3686,COMEDY
652. 贷款,1342,TRAGEDY,652. 油画,4845,TRAGEDY
653. 分类,206,COMEDY,653. 想起,3641,TRAGEDY
654. 进程,1298,COMEDY,654. 争议,1791,TRAGEDY
655. 促进,332,COMEDY,655. 切片,2770,COMEDY
656. 反思,1769,TRAGEDY,656. 喂养,1786,COMEDY
657. 农产品,4635,COMEDY,657. 不同,810,TRAGEDY
658. 加油,3397,COMEDY,658. 栏,4901,TRAGEDY
659. 领取,4573,COMEDY,659. 含量,1724,TRAGEDY
660. 改善,406,COMEDY,660. 目的地,1244,TRAGEDY
661. 享用,1810,COMEDY,661. 成长,438,TRAGEDY
662. 梳理,2489,COMEDY,662. 音效,3558,COMEDY
663. 供应商,2003,TRAGEDY,663. 大学生,1475,TRAGEDY
664. 符号,1136,TRAGEDY,664. 选用,1851,TRAGEDY
665. 启动,1521,COMEDY,665. 出,68,TRAGEDY
666. 扩大,973,COMEDY,666. 曲子,4650,COMEDY
667. 推导,4642,TRAGEDY,667. 落地,4371,TRAGEDY
668. 舞者,3319,COMEDY,668. 抱,4826,TRAGEDY
669. 起,601,COMEDY,669. 烦恼,3247,TRAGEDY
670. 棋盘,4515,TRAGEDY,670. 滤,3927,TRAGEDY
671. 构造,1909,TRAGEDY,671. 信用,2441,TRAGEDY
672. 智能化,1092,TRAGEDY,672. 流水,4487,TRAGEDY
673. 起伏,4208,TRAGEDY,673. 时间,44,TRAGEDY
674. 中文,733,TRAGEDY,674. 要点,1276,TRAGEDY
675. 心,941,TRAGEDY,675. 模型,155,COMEDY
676. 骨,4907,TRAGEDY,676. 造型,2424,COMEDY
677. 入手,1757,COMEDY,677. 狮子,2385,COMEDY
678. 设,2919,TRAGEDY,678. 改善,406,TRAGEDY
679. 污染,258,TRAGEDY,679. 心跳,4693,TRAGEDY
680. 租金,3036,TRAGEDY,680. 日程,3651,TRAGEDY
681. 重要性,532,TRAGEDY,681. 演唱,4101,COMEDY
682. 冒险,1139,COMEDY,682. 变为,3546,TRAGEDY
683. 慢跑,3302,COMEDY,683. 历程,1579,TRAGEDY
684. 与众不同,4981,COMEDY,684. 男生,4207,TRAGEDY
685. 预订,1831,COMEDY,685. 格,2866,COMEDY
686. 正文,4374,TRAGEDY,686. 养成,2113,TRAGEDY
687. 鲸鱼,3069,COMEDY,687. 男,4383,TRAGEDY
688. 眼睛,1207,TRAGEDY,688. 不适,3210,TRAGEDY
689. 制品,1962,TRAGEDY,689. 所在,1470,TRAGEDY
690. 规定,599,TRAGEDY,690. 所得,4697,TRAGEDY
691. 错误,623,TRAGEDY,691. 电力,2190,TRAGEDY
692. 绕,3297,COMEDY,692. 感,453,TRAGEDY
693. 老师,473,COMEDY,693. 利用,163,TRAGEDY
694. 病,2935,TRAGEDY,694. 对抗,3156,TRAGEDY
695. 面,823,COMEDY,695. 游,3347,COMEDY
696. 家庭,137,COMEDY,696. 辅助,1111,TRAGEDY
697. 公告,4193,TRAGEDY,697. 其中,117,TRAGEDY
698. 雪,3467,COMEDY,698. 参与度,4153,TRAGEDY
699. 对称,4348,COMEDY,699. 高跟鞋,4876,COMEDY
700. 总数,3177,TRAGEDY,700. 转移,2049,TRAGEDY
701. 推断,2257,TRAGEDY,701. 惩罚,2475,TRAGEDY
702. 感知,1456,COMEDY,702. 服用,1712,TRAGEDY
703. 球队,2006,COMEDY,703. 梦想,922,COMEDY
704. 跳过,4791,COMEDY,704. 幼儿,4591,COMEDY
705. 保护区,4277,TRAGEDY,705. 气质,3816,COMEDY
706. 废物,2293,TRAGEDY,706. 问候,4338,COMEDY
707. 是,1,COMEDY,707. 成立,1742,TRAGEDY
708. 地位,1198,TRAGEDY,708. 事情,424,TRAGEDY
709. 期待,1039,COMEDY,709. 上级,4989,TRAGEDY
710. 超过,920,TRAGEDY,710. 节点,1032,TRAGEDY
711. 财富,1621,COMEDY,711. 会计,3093,TRAGEDY
712. 影片,2389,COMEDY,712. 纸巾,4568,COMEDY
713. 使命,2889,TRAGEDY,713. 生抽,3111,COMEDY
714. 加拿大,4064,COMEDY,714. 历史,188,TRAGEDY
715. 刻画,4013,COMEDY,715. 政府,392,TRAGEDY
716. 滑雪,4580,COMEDY,716. 下降,1117,TRAGEDY
717. 案件,950,TRAGEDY,717. 查找,1134,TRAGEDY
718. 星球,1116,COMEDY,718. 甜点,2010,COMEDY
719. 责任,437,TRAGEDY,719. 义,4381,TRAGEDY
720. 出版社,4413,COMEDY,720. 旋律,1738,COMEDY
721. 翻炒,2159,COMEDY,721. 脑,3918,TRAGEDY
722. 锻炼,502,COMEDY,722. 云层,4877,TRAGEDY
723. 明了,3955,COMEDY,723. 张,786,TRAGEDY
724. 运用,834,COMEDY,724. 经过,1629,TRAGEDY
725. 草坪,4177,COMEDY,725. 专利,3361,TRAGEDY
726. 分工,3939,COMEDY,726. 说话,2219,COMEDY
727. 干预,3023,TRAGEDY,727. 组,845,TRAGEDY
728. 黑暗,3209,TRAGEDY,728. 转变,2908,TRAGEDY
729. 女性,636,COMEDY,729. 商标,3288,TRAGEDY
730. 探测,3039,COMEDY,730. 小明,126,COMEDY
731. 古代,751,COMEDY,731. 广东,4179,TRAGEDY
732. 气候,294,TRAGEDY,732. 图案,1661,TRAGEDY
733. 可以,2,COMEDY,733. 打破,2481,TRAGEDY
734. 倒入,868,COMEDY,734. 体,1150,TRAGEDY
735. 巴西,4600,COMEDY,735. 衣柜,4705,COMEDY
736. 储存,1869,COMEDY,736. 乐曲,4683,COMEDY
737. 出发,1740,COMEDY,737. 排名,2008,TRAGEDY
738. 分解,1674,TRAGEDY,738. 性别,1353,TRAGEDY
739. 赤道,4874,COMEDY,739. 物品,518,TRAGEDY
740. 退货,4102,COMEDY,740. 纽约,1879,TRAGEDY
741. 顶部,3421,COMEDY,741. 物质,328,TRAGEDY
742. 停车,3606,COMEDY,742. 受益,4249,TRAGEDY
743. 友情,2643,COMEDY,743. 反思,1769,TRAGEDY
744. 劳动力,3330,COMEDY,744. 智商,3850,TRAGEDY
745. 血压,2092,TRAGEDY,745. 调度,2879,TRAGEDY
746. 唱,3678,COMEDY,746. 做饭,4801,COMEDY
747. 指出,1310,COMEDY,747. 主角,1272,TRAGEDY
748. 展现,748,COMEDY,748. 层,1414,TRAGEDY
749. 银行,749,COMEDY,749. 地上,3154,TRAGEDY
750. 东方,4350,COMEDY,750. 爵士,4239,COMEDY
751. 熊,2214,COMEDY,751. 研究,86,TRAGEDY
752. 护肤,3407,COMEDY,752. 相机,2705,COMEDY
753. 地域,3976,TRAGEDY,753. 战斗,1706,TRAGEDY
754. 想起,3641,TRAGEDY,754. 封建,4403,TRAGEDY
755. 存,3608,TRAGEDY,755. 回文,4121,COMEDY
756. 启发,2254,COMEDY,756. 搅拌,781,COMEDY
757. 听力,2711,COMEDY,757. 调味,1753,COMEDY
758. 以上,573,TRAGEDY,758. 蒜末,3444,COMEDY
759. 加强,257,COMEDY,759. 我,3,TRAGEDY
760. 中央,2026,TRAGEDY,760. 抽,2937,COMEDY
761. 分,1425,TRAGEDY,761. 进度,1696,TRAGEDY
762. 虾仁,4527,COMEDY,762. 盐,472,COMEDY
763. 教练,1931,COMEDY,763. 反对,3721,TRAGEDY
764. 看,158,COMEDY,764. 老人,2195,TRAGEDY
765. 最大化,4326,COMEDY,765. 床,1722,COMEDY
766. 名为,1338,TRAGEDY,766. 身,2898,TRAGEDY
767. 遭受,2654,TRAGEDY,767. 文化,77,TRAGEDY
768. 心里,4281,TRAGEDY,768. 顺序,1135,TRAGEDY
769. 损失,1009,TRAGEDY,769. 信仰,1194,TRAGEDY
770. 卷,2410,COMEDY,770. 首都,3471,TRAGEDY
771. 聚焦,4337,COMEDY,771. 日记,3748,TRAGEDY
772. 领域,52,TRAGEDY,772. 铁,1587,TRAGEDY
773. 填充,2835,COMEDY,773. 有助于,358,COMEDY
774. 筛选,1631,COMEDY,774. 片,1797,COMEDY
775. 受益,4249,COMEDY,775. 明星,2949,COMEDY
776. 慈善,2837,COMEDY,776. 协调,1098,COMEDY
777. 班,3797,COMEDY,777. 葱,1473,COMEDY
778. 鸣,4939,COMEDY,778. 试试,1775,COMEDY
779. 问题,11,TRAGEDY,779. 邮箱,3530,COMEDY
780. 确认,953,COMEDY,780. 截止,4463,TRAGEDY
781. 电商,1584,TRAGEDY,781. 力量,441,TRAGEDY
782. 音乐,140,COMEDY,782. 导演,2573,TRAGEDY
783. 烧烤,3178,COMEDY,783. 时装,4149,COMEDY
784. 问问,4541,TRAGEDY,784. 标志,1216,TRAGEDY
785. 和弦,4718,COMEDY,785. 桌子,2450,COMEDY
786. 重,2105,TRAGEDY,786. 看似,4241,COMEDY
787. 出售,3364,TRAGEDY,787. 手套,3716,COMEDY
788. 商品,383,TRAGEDY,788. 免受,4315,TRAGEDY
789. 音乐家,2463,COMEDY,789. 糖,747,COMEDY
790. 段落,930,TRAGEDY,790. 诗词,4123,TRAGEDY
791. 沙发,1503,COMEDY,791. 温度,317,TRAGEDY
792. 鼓舞,4471,COMEDY,792. 邀请,1719,COMEDY
793. 恒星,1144,TRAGEDY,793. 电池,998,COMEDY
794. 句子,251,TRAGEDY,794. 域,4023,TRAGEDY
795. 步,3762,TRAGEDY,795. 基金,1654,TRAGEDY
796. 植树,4483,COMEDY,796. 语言,89,COMEDY
797. 曲,3639,COMEDY,797. 灯具,2695,COMEDY
798. 报道,1123,TRAGEDY,798. 完毕,4159,TRAGEDY
799. 拍摄,1939,COMEDY,799. 跨越,3374,TRAGEDY
800. 擅长,1129,COMEDY,800. 酵母,3948,COMEDY
801. 烹饪,891,COMEDY,801. 南方,4213,TRAGEDY
802. 塑料,766,TRAGEDY,802. 想象,1468,COMEDY
803. 担忧,2375,TRAGEDY,803. 奠定,4018,TRAGEDY
804. 优缺点,1729,TRAGEDY,804. 身体,99,TRAGEDY
805. 油,967,TRAGEDY,805. 领导力,4000,TRAGEDY
806. 国王,4226,TRAGEDY,806. 交响曲,4904,TRAGEDY
807. 长,1289,TRAGEDY,807. 肝,3537,TRAGEDY
808. 因子,3504,TRAGEDY,808. 耐,3312,TRAGEDY
809. 远离,2452,TRAGEDY,809. 预约,4068,COMEDY
810. 面料,3239,TRAGEDY,810. 病例,3664,TRAGEDY
811. 净化,3074,TRAGEDY,811. 愿景,3402,TRAGEDY
812. 人们,66,TRAGEDY,812. 词汇,1018,TRAGEDY
813. 夏威夷,3696,COMEDY,813. 旋转,1510,COMEDY
814. 书籍,893,TRAGEDY,814. 祝,1636,COMEDY
815. 加上,1312,COMEDY,815. 露营,3151,COMEDY
816. 制造业,2303,TRAGEDY,816. 炸,3600,COMEDY
817. 污染物,2216,TRAGEDY,817. 墙壁,2370,TRAGEDY
818. 深入,2905,TRAGEDY,818. 饮酒,3170,COMEDY
819. 等式,3984,TRAGEDY,819. 尿布,4095,COMEDY
820. 规律,1102,TRAGEDY,820. 景点,737,COMEDY
821. 吞噬,3803,TRAGEDY,821. 表达式,1770,TRAGEDY
822. 圆形,2928,COMEDY,822. 依赖,1011,TRAGEDY
823. 排序,551,TRAGEDY,823. 年度,2479,TRAGEDY
824. 列出,713,TRAGEDY,824. 防,3299,TRAGEDY
825. 欺诈,2730,TRAGEDY,825. 变,197,TRAGEDY
826. 满足,348,COMEDY,826. 针对性,2628,TRAGEDY
