"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
",order-0,shuffle0-test0,"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
.1",order-1,shuffle1-test0
417. 买家,4270,COMEDY,417. 甲方,2149,TRAGEDY
418. 护理,1569,TRAGEDY,418. 俱乐部,3757,COMEDY
419. 传统,1249,COMEDY,419. 调解,3787,TRAGEDY
420. 口,2692,COMEDY,420. 钓鱼,3569,COMEDY
421. 摩尔,4238,COMEDY,421. 就诊,4080,TRAGEDY
422. 块,1146,COMEDY,422. 过滤,1788,COMEDY
423. 大地,2245,TRAGEDY,423. 贴,3989,COMEDY
424. 羊,3567,COMEDY,424. 剂,1963,TRAGEDY
425. 海滩,1038,COMEDY,425. 花坛,4979,COMEDY
426. 香,2644,COMEDY,426. 注,3462,TRAGEDY
427. 故宫,3778,TRAGEDY,427. 表现力,4014,COMEDY
428. 收到,2025,COMEDY,428. 势力,4836,TRAGEDY
429. 配色,4041,COMEDY,429. 深化,4835,TRAGEDY
430. 文明,1321,TRAGEDY,430. 探测器,4266,COMEDY
431. 权益,1362,TRAGEDY,431. 象棋,4544,COMEDY
432. 仓库,2772,COMEDY,432. 林,3866,COMEDY
433. 滑动,4730,COMEDY,433. 类型,183,COMEDY
434. 途径,1491,COMEDY,434. 必须,280,TRAGEDY
435. 脸上,4105,COMEDY,435. 海滨,3646,COMEDY
436. 限于,2414,TRAGEDY,436. 像是,2936,COMEDY
437. 突破,1838,COMEDY,437. 教,2577,COMEDY
438. 推理,788,TRAGEDY,438. 懂得,3621,COMEDY
439. 消防,4663,TRAGEDY,439. 起床,4744,COMEDY
440. 朋友,381,COMEDY,440. 向上,3378,COMEDY
441. 指纹,4611,TRAGEDY,441. 金色,3439,COMEDY
442. 使用,10,COMEDY,442. 仓库,2772,TRAGEDY
443. 树林,4357,COMEDY,443. 负载,2884,TRAGEDY
444. 渲染,3214,COMEDY,444. 即,2590,COMEDY
445. 泄露,1910,TRAGEDY,445. 中间,2194,COMEDY
446. 少年,4322,COMEDY,446. 配件,2926,COMEDY
447. 演变,3065,TRAGEDY,447. 质地,2752,COMEDY
448. 改编,4910,COMEDY,448. 水晶,3942,COMEDY
449. 甜点,2010,COMEDY,449. 带领,3004,COMEDY
450. 帮到,3301,COMEDY,450. 实行,3173,TRAGEDY
451. 人员,334,COMEDY,451. 兼容,3881,COMEDY
452. 曲目,4076,COMEDY,452. 姿势,1212,COMEDY
453. 增强,325,COMEDY,453. 限,2842,TRAGEDY
454. 干预,3023,TRAGEDY,454. 角落,2420,TRAGEDY
455. 醒来,4947,COMEDY,455. 代码,92,COMEDY
456. 人物,564,COMEDY,456. 问卷,2284,COMEDY
457. 化,607,COMEDY,457. 牙刷,4960,COMEDY
458. 武器,2447,TRAGEDY,458. 岩石,2296,TRAGEDY
459. 惩罚,2475,TRAGEDY,459. 选,1316,COMEDY
460. 床,1722,COMEDY,460. 店铺,3166,COMEDY
461. 康复,3061,COMEDY,461. 形容词,4132,COMEDY
462. 密码,821,COMEDY,462. 漫步,2728,COMEDY
463. 血,3051,TRAGEDY,463. 允许,1286,COMEDY
464. 餐饮,1995,COMEDY,464. 理由,2494,COMEDY
465. 公交车,4303,COMEDY,465. 进程,1298,TRAGEDY
466. 宝宝,808,COMEDY,466. 担任,2074,COMEDY
467. 排放,593,TRAGEDY,467. 学习,29,COMEDY
468. 打算,1938,COMEDY,468. 未知,3781,TRAGEDY
469. 输入,209,COMEDY,469. 机构,590,TRAGEDY
470. 拍摄,1939,COMEDY,470. 篮球,1663,COMEDY
471. 光照,2246,COMEDY,471. 魔法,1476,COMEDY
472. 太阳,475,COMEDY,472. 灯光,1492,COMEDY
473. 感,453,COMEDY,473. 全球化,3138,TRAGEDY
474. 之,943,COMEDY,474. 学业,3917,TRAGEDY
475. 词汇,1018,COMEDY,475. 摆脱,3092,COMEDY
476. 洞察力,4532,COMEDY,476. 定理,1999,TRAGEDY
477. 哥哥,4969,COMEDY,477. 前面,2768,COMEDY
478. 撰写,799,COMEDY,478. 感染,1498,TRAGEDY
479. 值,205,COMEDY,479. 砍伐,3890,TRAGEDY
480. 涂抹,2397,COMEDY,480. 术语,2439,COMEDY
481. 血压,2092,TRAGEDY,481. 识别,286,TRAGEDY
482. 儿子,2623,COMEDY,482. 现状,1901,TRAGEDY
483. 存在,143,TRAGEDY,483. 音,2592,COMEDY
484. 滥用,3516,TRAGEDY,484. 变革,1461,COMEDY
485. 片段,2824,COMEDY,485. 化妆品,1862,COMEDY
486. 可持续性,2374,COMEDY,486. 实施,728,TRAGEDY
487. 差别,4959,TRAGEDY,487. 支出,901,TRAGEDY
488. 小区,2930,COMEDY,488. 鱼肉,4699,COMEDY
489. 瓶颈,3682,TRAGEDY,489. 订单,1191,COMEDY
490. 朋友们,3190,COMEDY,490. 望远镜,4052,COMEDY
491. 评估,353,TRAGEDY,491. 化合物,1978,TRAGEDY
492. 内心,852,TRAGEDY,492. 摄取,4204,COMEDY
493. 欲望,3104,TRAGEDY,493. 多云,3326,TRAGEDY
494. 她,101,COMEDY,494. 大,2233,COMEDY
495. 虚构,3784,COMEDY,495. 工艺,1525,COMEDY
496. 参考,659,TRAGEDY,496. 胡椒粉,2028,COMEDY
497. 事故,1416,TRAGEDY,497. 天气,271,TRAGEDY
498. 土,3495,COMEDY,498. 修正,3159,TRAGEDY
499. 星期,4160,COMEDY,499. 公寓,2497,TRAGEDY
500. 位数,2572,COMEDY,500. 蜘蛛,4283,TRAGEDY
501. 还款,3038,TRAGEDY,501. 商户,4161,COMEDY
502. 切,1360,COMEDY,502. 负责,757,TRAGEDY
503. 描写,1701,TRAGEDY,503. 结构,232,TRAGEDY
504. 魔法,1476,COMEDY,504. 锻炼,502,COMEDY
505. 付,4050,TRAGEDY,505. 引用,1730,TRAGEDY
506. 空,2731,TRAGEDY,506. 出口,3448,COMEDY
507. 梦境,3293,COMEDY,507. 入门,3167,COMEDY
508. 单位,850,COMEDY,508. 障碍物,3565,TRAGEDY
509. 扭曲,4584,TRAGEDY,509. 医药,4103,TRAGEDY
510. 理论,514,TRAGEDY,510. 添加,368,COMEDY
511. 有些,3556,COMEDY,511. 路程,4425,TRAGEDY
512. 作物,3925,COMEDY,512. 象征,1516,TRAGEDY
513. 判断,535,TRAGEDY,513. 队列,3756,TRAGEDY
514. 送,2034,COMEDY,514. 可用性,4657,COMEDY
515. 离子,1585,TRAGEDY,515. 电子,297,COMEDY
516. 跳,2207,COMEDY,516. 龙虾,4479,COMEDY
517. 心灵,1352,TRAGEDY,517. 小孩,4552,COMEDY
518. 区别,1315,TRAGEDY,518. 预订,1831,TRAGEDY
519. 小芳,2578,COMEDY,519. 赤道,4874,TRAGEDY
520. 前沿,2749,TRAGEDY,520. 擦拭,3575,COMEDY
521. 化学,446,TRAGEDY,521. 平衡,464,COMEDY
522. 文艺,2107,COMEDY,522. 党,2112,TRAGEDY
523. 区块链,2503,TRAGEDY,523. 技巧,238,COMEDY
524. 机制,625,TRAGEDY,524. 圆形,2928,COMEDY
525. 赞誉,4798,COMEDY,525. 漫画,4269,COMEDY
526. 祝福,2330,COMEDY,526. 澳大利亚,3366,COMEDY
527. 感染,1498,TRAGEDY,527. 听觉,4627,TRAGEDY
528. 常数,3547,TRAGEDY,528. 停留,4075,TRAGEDY
529. 俱乐部,3757,COMEDY,529. 助,4885,COMEDY
530. 市中心,2532,COMEDY,530. 黄色,3095,COMEDY
531. 括号,3577,TRAGEDY,531. 阐述,1266,TRAGEDY
532. 青菜,4510,COMEDY,532. 我們,4814,COMEDY
533. 知识点,3840,TRAGEDY,533. 日,1384,COMEDY
534. 雨,2360,TRAGEDY,534. 什么样,2833,COMEDY
535. 相似性,4567,TRAGEDY,535. 日期,588,TRAGEDY
536. 素食,2476,COMEDY,536. 倒,3148,TRAGEDY
537. 变量,554,TRAGEDY,537. 目的地,1244,TRAGEDY
538. 川菜,4685,COMEDY,538. 深圳,4440,COMEDY
539. 音箱,3986,COMEDY,539. 费,4776,TRAGEDY
540. 满,2710,COMEDY,540. 表现,231,COMEDY
541. 变迁,4984,TRAGEDY,541. 学历,4291,TRAGEDY
542. 山水,3697,COMEDY,542. 黑色,2601,TRAGEDY
543. 本,4853,COMEDY,543. 读取,1710,COMEDY
544. 觉得,349,COMEDY,544. 改写,3936,COMEDY
545. 生物,327,COMEDY,545. 菠菜,4201,COMEDY
546. 需要,7,TRAGEDY,546. 旁边,3346,COMEDY
547. 信息,36,COMEDY,547. 蓝莓,3713,COMEDY
548. 藏,3829,TRAGEDY,548. 单位,850,TRAGEDY
549. 名单,4639,TRAGEDY,549. 液体,2045,COMEDY
550. 喉咙,4474,TRAGEDY,550. 那,848,COMEDY
551. 非,1506,TRAGEDY,551. 金黄,4293,COMEDY
552. 复杂性,2510,TRAGEDY,552. 精神,505,COMEDY
553. 撞击,4729,TRAGEDY,553. 份额,1779,TRAGEDY
554. 特征,350,COMEDY,554. 处罚,3629,TRAGEDY
555. 对抗,3156,TRAGEDY,555. 渠道,894,COMEDY
556. 销售员,4692,COMEDY,556. 纹理,2750,COMEDY
557. 服务,82,COMEDY,557. 伸展,2841,COMEDY
558. 源头,4547,COMEDY,558. 客人,1514,COMEDY
559. 家里,1550,COMEDY,559. 差,1355,TRAGEDY
560. 绳子,4146,COMEDY,560. 庆祝,1794,COMEDY
561. 圆形,2928,COMEDY,561. 爱心,3680,COMEDY
562. 泡沫,3508,COMEDY,562. 地点,1021,COMEDY
563. 体育,1231,COMEDY,563. 玫瑰花,4800,COMEDY
564. 血糖,3320,TRAGEDY,564. 词典,4308,TRAGEDY
565. 底,3572,TRAGEDY,565. 访问,734,COMEDY
566. 过来,3274,COMEDY,566. 珍珠,3724,COMEDY
567. 尊重,545,COMEDY,567. 走路,4120,COMEDY
568. 事务,2894,TRAGEDY,568. 州,3529,TRAGEDY
569. 闻名,3058,COMEDY,569. 样式,1989,COMEDY
570. 网上,1887,COMEDY,570. 进入,594,COMEDY
571. 公益,2016,TRAGEDY,571. 发型,4872,COMEDY
572. 经验,177,COMEDY,572. 温度,317,TRAGEDY
573. 外出,3977,COMEDY,573. 内核,4513,TRAGEDY
574. 诗歌,490,TRAGEDY,574. 零件,3584,TRAGEDY
575. 当地,452,COMEDY,575. 污染物,2216,TRAGEDY
576. 收藏,3801,COMEDY,576. 传,3921,COMEDY
577. 总统,2823,TRAGEDY,577. 班级,3275,COMEDY
578. 相机,2705,COMEDY,578. 满足感,4296,COMEDY
579. 任务,139,TRAGEDY,579. 盛开,4445,COMEDY
580. 谈到,4628,COMEDY,580. 发行,3076,COMEDY
581. 天,2118,TRAGEDY,581. 纽约市,3117,COMEDY
582. 动力,1153,COMEDY,582. 人口,999,TRAGEDY
583. 存款,2830,COMEDY,583. 调整,268,COMEDY
584. 种类,717,COMEDY,584. 段,2152,COMEDY
585. 营销,324,COMEDY,585. 周期表,4454,TRAGEDY
586. 游客,1246,COMEDY,586. 室内,798,COMEDY
587. 老虎,3403,TRAGEDY,587. 缺少,2608,TRAGEDY
588. 铁,1587,TRAGEDY,588. 笑,2701,COMEDY
589. 除以,3773,TRAGEDY,589. 其,41,COMEDY
590. 铅笔,3435,COMEDY,590. 吸引力,1617,COMEDY
591. 运算符,4028,TRAGEDY,591. 后,3737,COMEDY
592. 打下,4764,TRAGEDY,592. 自由,874,COMEDY
593. 收获,2144,COMEDY,593. 旅程,1895,COMEDY
594. 宣布,3660,TRAGEDY,594. 破坏,740,TRAGEDY
595. 哪个,4252,COMEDY,595. 海拔,2680,TRAGEDY
596. 盛开,4445,COMEDY,596. 积累,1628,COMEDY
597. 海报,2899,COMEDY,597. 方向,386,COMEDY
598. 酒精,2883,TRAGEDY,598. 终止,3777,TRAGEDY
599. 陷阱,4110,TRAGEDY,599. 机密,4522,TRAGEDY
600. 案例,1056,TRAGEDY,600. 足以,3291,COMEDY
601. 方案,133,TRAGEDY,601. 明,4643,COMEDY
602. 星球,1116,COMEDY,602. 骑行,3443,COMEDY
603. 财政,3656,TRAGEDY,603. 场地,1539,TRAGEDY
604. 奉献,4218,COMEDY,604. 按钮,1271,COMEDY
605. 承载,4625,TRAGEDY,605. 李四,1087,COMEDY
606. 律师,1130,TRAGEDY,606. 平板,3162,COMEDY
607. 追寻,4658,COMEDY,607. 臂,4343,COMEDY
608. 法,887,TRAGEDY,608. 衣服,974,COMEDY
609. 股,3410,TRAGEDY,609. 衬衫,3318,COMEDY
610. 价值观,831,TRAGEDY,610. 营业,3708,TRAGEDY
611. 分裂,3472,TRAGEDY,611. 体系,1007,TRAGEDY
612. 你,4,COMEDY,612. 计数,4361,COMEDY
613. 粒,4298,COMEDY,613. 超过,920,COMEDY
614. 体重,1195,COMEDY,614. 跟进,3493,TRAGEDY
615. 导致,125,TRAGEDY,615. 生物学,2188,TRAGEDY
616. 传播,913,COMEDY,616. 成为,98,COMEDY
617. 热身,4508,COMEDY,617. 钥匙,4359,COMEDY
618. 人脸,4214,COMEDY,618. 背,4477,COMEDY
619. 真相,2832,TRAGEDY,619. 回到,1558,COMEDY
620. 奇迹,4917,COMEDY,620. 木质,3949,COMEDY
621. 忘,3898,COMEDY,621. 引发,1464,TRAGEDY
622. 碎片,4386,TRAGEDY,622. 考察,4331,TRAGEDY
623. 停留,4075,TRAGEDY,623. 消除,1942,TRAGEDY
624. 后,3737,COMEDY,624. 反对,3721,TRAGEDY
625. 满意,2078,COMEDY,625. 走过,3258,COMEDY
626. 衣服,974,COMEDY,626. 不满,3463,TRAGEDY
627. 硬件,1427,TRAGEDY,627. 共鸣,2416,COMEDY
628. 法规,844,TRAGEDY,628. 暴力,2230,TRAGEDY
629. 头发,2065,COMEDY,629. 说,260,COMEDY
630. 库,889,TRAGEDY,630. 产品,51,COMEDY
631. 晚,3913,TRAGEDY,631. 协作,883,COMEDY
632. 职责,1638,TRAGEDY,632. 要求,123,TRAGEDY
633. 骨骼,3125,TRAGEDY,633. 列出,713,COMEDY
634. 递,2285,COMEDY,634. 达,2887,COMEDY
635. 奶粉,4638,COMEDY,635. 名称,329,COMEDY
636. 自己,16,COMEDY,636. 游玩,4217,COMEDY
637. 类型,183,COMEDY,637. 规格,3041,TRAGEDY
638. 人格,3059,TRAGEDY,638. 旋转,1510,COMEDY
639. 允许,1286,COMEDY,639. 右侧,4216,COMEDY
640. 体式,4766,COMEDY,640. 草坪,4177,COMEDY
641. 学业,3917,TRAGEDY,641. 薪酬,3785,TRAGEDY
642. 烦恼,3247,TRAGEDY,642. 协助,1518,COMEDY
643. 投资,211,TRAGEDY,643. 统计学,4192,TRAGEDY
644. 方便,1274,COMEDY,644. 氧,2924,COMEDY
645. 污染,258,TRAGEDY,645. 投放,2986,TRAGEDY
646. 车,880,COMEDY,646. 加法,3382,COMEDY
647. 读书,2035,COMEDY,647. 奔跑,3445,COMEDY
648. 卢浮宫,4894,COMEDY,648. 转移,2049,TRAGEDY
649. 节目,1627,COMEDY,649. 神经元,3175,TRAGEDY
650. 职位,1169,TRAGEDY,650. 分,1425,COMEDY
651. 女,3970,COMEDY,651. 基础,369,COMEDY
652. 附近,1356,COMEDY,652. 切成,932,TRAGEDY
653. 起伏,4208,TRAGEDY,653. 编写,291,COMEDY
654. 夕阳,4288,TRAGEDY,654. 多样化,2358,COMEDY
655. 该,921,TRAGEDY,655. 埃及,3379,COMEDY
656. 国家,752,TRAGEDY,656. 业务,469,TRAGEDY
657. 拼写,2299,COMEDY,657. 精华,4666,COMEDY
658. 变革,1461,TRAGEDY,658. 指数,2119,TRAGEDY
659. 均匀,2849,COMEDY,659. 突变,4289,TRAGEDY
660. 债券,2858,TRAGEDY,660. 家族,1677,COMEDY
661. 草原,2367,COMEDY,661. 确定,216,TRAGEDY
662. 损坏,1844,TRAGEDY,662. 一,1197,COMEDY
663. 收入,542,COMEDY,663. 初学者,1392,COMEDY
664. 符合,457,COMEDY,664. 电压,2826,TRAGEDY
665. 蛇,2972,TRAGEDY,665. 给予,994,COMEDY
666. 专注,1224,COMEDY,666. 豆腐,1781,COMEDY
667. 捕捉,2857,TRAGEDY,667. 要点,1276,TRAGEDY
668. 树木,1903,COMEDY,668. 垃圾,341,TRAGEDY
669. 内置,2856,COMEDY,669. 语,2020,COMEDY
670. 旅程,1895,COMEDY,670. 许可,4507,TRAGEDY
671. 金黄,4293,COMEDY,671. 段落,930,TRAGEDY
672. 豆腐,1781,COMEDY,672. 磁场,2739,TRAGEDY
673. 化为,4680,TRAGEDY,673. 卡,2421,COMEDY
674. 石头,1936,TRAGEDY,674. 细则,4946,TRAGEDY
675. 相对论,2423,COMEDY,675. 变得,1639,COMEDY
676. 神秘,3625,TRAGEDY,676. 脸,2786,COMEDY
677. 吞噬,3803,TRAGEDY,677. 画面,1371,COMEDY
678. 草地,2100,COMEDY,678. 困扰,2641,TRAGEDY
679. 减去,2647,TRAGEDY,679. 药物,468,TRAGEDY
680. 盈利,1966,COMEDY,680. 统计,945,TRAGEDY
681. 终止,3777,TRAGEDY,681. 服装,1225,COMEDY
682. 投放,2986,COMEDY,682. 集中,1120,TRAGEDY
683. 座椅,3580,COMEDY,683. 圈,4733,COMEDY
684. 云层,4877,COMEDY,684. 作业,1908,TRAGEDY
685. 喜剧,3735,COMEDY,685. 肥胖,4091,COMEDY
686. 面霜,4598,COMEDY,686. 增添,2289,COMEDY
687. 多样性,961,COMEDY,687. 奖励,1174,COMEDY
688. 牛仔裤,3902,COMEDY,688. 坚定,4424,TRAGEDY
689. 受益,4249,COMEDY,689. 疼痛,1988,TRAGEDY
690. 意愿,3109,COMEDY,690. 革新,4678,COMEDY
691. 实验,416,COMEDY,691. 耳朵,3014,COMEDY
692. 领袖,2906,TRAGEDY,692. 雕刻,4778,TRAGEDY
693. 迎接,2950,COMEDY,693. 强度,1072,TRAGEDY
694. 预热,2499,COMEDY,694. 食,2434,COMEDY
695. 追溯,1912,TRAGEDY,695. 噪声,2845,COMEDY
696. 同时,1048,COMEDY,696. 邀请,1719,COMEDY
697. 老师,473,COMEDY,697. 行人,3740,COMEDY
698. 素养,2585,TRAGEDY,698. 序列,1083,TRAGEDY
699. 发送,1158,COMEDY,699. 正文,4374,TRAGEDY
700. 服务员,2062,COMEDY,700. 递,2285,COMEDY
701. 考验,4318,TRAGEDY,701. 路上,2689,COMEDY
702. 革命,2068,TRAGEDY,702. 相比,1450,TRAGEDY
703. 油画,4845,TRAGEDY,703. 春风,4015,COMEDY
704. 保持,80,COMEDY,704. 片,1797,COMEDY
705. 引擎,1432,COMEDY,705. 指导,484,TRAGEDY
706. 鼓舞,4471,COMEDY,706. 农产品,4635,COMEDY
707. 足以,3291,COMEDY,707. 激发,1236,COMEDY
708. 调味品,4329,COMEDY,708. 吹,2391,COMEDY
709. 杯,3689,COMEDY,709. 木板,4063,TRAGEDY
710. 股份,4086,TRAGEDY,710. 航空,2536,TRAGEDY
711. 自学,4819,COMEDY,711. 用途,1381,COMEDY
712. 命令,988,TRAGEDY,712. 年级,4231,TRAGEDY
713. 教室,4673,COMEDY,713. 捐赠,3997,COMEDY
714. 艾米,2213,COMEDY,714. 财务,451,TRAGEDY
715. 修行,4846,TRAGEDY,715. 醋,2319,COMEDY
716. 其他,3961,COMEDY,716. 紫外线,3865,TRAGEDY
717. 直角,2852,COMEDY,717. 服用,1712,TRAGEDY
718. 团,4247,COMEDY,718. 利用,163,COMEDY
719. 片,1797,COMEDY,719. 设置,377,TRAGEDY
720. 要求,123,TRAGEDY,720. 拿,1716,COMEDY
721. 泰国,3449,COMEDY,721. 稳定性,991,TRAGEDY
722. 污染物,2216,TRAGEDY,722. 偏好,1424,COMEDY
723. 补充,1805,COMEDY,723. 初始化,3199,COMEDY
724. 创造力,1163,COMEDY,724. 出血,4793,TRAGEDY
725. 包含,284,COMEDY,725. 为什么,3953,TRAGEDY
726. 机油,4345,TRAGEDY,726. 查询,653,COMEDY
727. 身份证,3788,TRAGEDY,727. 证明,826,TRAGEDY
728. 变形,3393,COMEDY,728. 晚,3913,TRAGEDY
729. 分,1425,TRAGEDY,729. 跑,2210,COMEDY
730. 摘要,1088,COMEDY,730. 讨论,459,COMEDY
731. 感觉,345,COMEDY,731. 联想,4475,COMEDY
732. 程序员,1376,COMEDY,732. 变,197,TRAGEDY
733. 场,2795,COMEDY,733. 钙,3480,COMEDY
734. 地下,4137,TRAGEDY,734. 追,3982,COMEDY
735. 复习,3789,TRAGEDY,735. 力,955,TRAGEDY
736. 预计,1930,COMEDY,736. 形势,4140,TRAGEDY
737. 意志,2225,COMEDY,737. 保险,835,TRAGEDY
738. 科研,3049,TRAGEDY,738. 实验,416,COMEDY
739. 胜地,3729,COMEDY,739. 沟通,237,COMEDY
740. 面粉,1301,COMEDY,740. 教练,1931,COMEDY
741. 相爱,4893,COMEDY,741. 等于,854,COMEDY
742. 号,1565,TRAGEDY,742. 车型,2417,COMEDY
743. 单车,4824,COMEDY,743. 权益,1362,TRAGEDY
744. 心理学家,4900,COMEDY,744. 新娘,3813,COMEDY
745. 噪声,2845,TRAGEDY,745. 夫妻,1659,COMEDY
746. 石油,3418,TRAGEDY,746. 湖,4708,COMEDY
747. 微风,1961,COMEDY,747. 娱乐,805,COMEDY
748. 编号,2696,COMEDY,748. 考虑,78,TRAGEDY
749. 战略,1223,TRAGEDY,749. 买家,4270,COMEDY
750. 基石,4784,TRAGEDY,750. 轨道,1519,TRAGEDY
751. 房,1720,COMEDY,751. 风暴,1818,TRAGEDY
752. 大陆,2909,TRAGEDY,752. 照片,2349,COMEDY
753. 力,955,TRAGEDY,753. 盈利,1966,COMEDY
754. 用作,3527,COMEDY,754. 希望,173,COMEDY
755. 问问,4541,COMEDY,755. 启示,1960,TRAGEDY
756. 否定,4472,TRAGEDY,756. 风味,2576,COMEDY
757. 峡谷,4925,TRAGEDY,757. 关爱,2261,COMEDY
758. 豆,4812,COMEDY,758. 象,3352,COMEDY
759. 本人,4009,COMEDY,759. 办法,2029,COMEDY
760. 能否,753,COMEDY,760. 故乡,4937,TRAGEDY
761. 开展,1070,COMEDY,761. 富含,1624,COMEDY
762. 模具,3661,TRAGEDY,762. 背部,3685,COMEDY
763. 庆祝,1794,COMEDY,763. 说出,4629,COMEDY
764. 汤姆,1213,COMEDY,764. 冰,2156,COMEDY
765. 住宅,3305,COMEDY,765. 生成器,3980,COMEDY
766. 主机,4362,TRAGEDY,766. 纤维素,3655,TRAGEDY
767. 远处,3118,TRAGEDY,767. 侵权,4672,TRAGEDY
768. 说明书,2292,COMEDY,768. 好处,1058,COMEDY
769. 气球,3164,COMEDY,769. 诚实,4890,COMEDY
770. 测,3893,TRAGEDY,770. 音箱,3986,COMEDY
771. 初期,3381,TRAGEDY,771. 查找,1134,COMEDY
772. 发型,4872,COMEDY,772. 库存,2469,TRAGEDY
773. 宽度,2061,TRAGEDY,773. 宇航员,4444,COMEDY
774. 农业,925,TRAGEDY,774. 收获,2144,COMEDY
775. 芯片,2516,TRAGEDY,775. 英雄,1682,TRAGEDY
776. 甲烷,4384,TRAGEDY,776. 上,1115,COMEDY
777. 过,1447,TRAGEDY,777. 短期,3766,TRAGEDY
778. 华为,2725,TRAGEDY,778. 秋风,3191,TRAGEDY
779. 就诊,4080,TRAGEDY,779. 卡路里,3240,TRAGEDY
780. 约定,2642,COMEDY,780. 转换,539,COMEDY
781. 国,952,TRAGEDY,781. 生效,3981,COMEDY
782. 营造,1400,COMEDY,782. 滥用,3516,TRAGEDY
783. 推出,981,COMEDY,783. 针对性,2628,COMEDY
784. 三角形,1122,COMEDY,784. 接口,1695,COMEDY
785. 糯米,4276,COMEDY,785. 海底,3612,COMEDY
786. 传输,1049,COMEDY,786. 茶,1598,COMEDY
787. 木星,2128,TRAGEDY,787. 停止,1686,TRAGEDY
788. 云,1165,COMEDY,788. 血,3051,TRAGEDY
789. 拖延,4466,TRAGEDY,789. 调味品,4329,COMEDY
790. 天王星,3521,TRAGEDY,790. 黄油,1997,COMEDY
791. 花瓣,3242,COMEDY,791. 退休,3675,TRAGEDY
792. 光学,3744,COMEDY,792. 被告,1823,TRAGEDY
793. 入睡,3930,TRAGEDY,793. 加,666,COMEDY
794. 乘积,3574,COMEDY,794. 撰写,799,COMEDY
795. 消耗,975,TRAGEDY,795. 抽取,2425,TRAGEDY
796. 可能性,1372,COMEDY,796. 后果,1848,TRAGEDY
797. 痛,4838,TRAGEDY,797. 考验,4318,TRAGEDY
798. 想象力,1919,COMEDY,798. 生物体,4305,COMEDY
799. 系列,1499,COMEDY,799. 牛顿,2309,COMEDY
800. 消息,1303,TRAGEDY,800. 可以,2,COMEDY
801. 安排,609,COMEDY,801. 商标,3288,COMEDY
802. 作用,186,COMEDY,802. 涉及,507,COMEDY
803. 重心,4509,COMEDY,803. 尝试,179,COMEDY
804. 蒸发,4185,TRAGEDY,804. 豆,4812,COMEDY
805. 热水,2757,COMEDY,805. 演化,1612,COMEDY
806. 博客,2427,COMEDY,806. 扩展,1029,COMEDY
807. 爱心,3680,COMEDY,807. 交通,199,COMEDY
808. 亚马逊,2446,COMEDY,808. 成功,466,COMEDY
809. 猜测,2598,TRAGEDY,809. 总监,4830,TRAGEDY
810. 促进,332,COMEDY,810. 修复,1242,COMEDY
811. 摆放,2685,COMEDY,811. 供应,1462,COMEDY
812. 编译,2964,TRAGEDY,812. 生机,3313,COMEDY
813. 大学,763,COMEDY,813. 休闲,1925,COMEDY
814. 方方面面,4278,TRAGEDY,814. 小数,3614,TRAGEDY
815. 骑士,4702,COMEDY,815. 全球,229,TRAGEDY
816. 闻,4957,COMEDY,816. 教堂,3153,TRAGEDY
817. 唐朝,4860,TRAGEDY,817. 产地,4478,COMEDY
818. 药,1660,TRAGEDY,818. 抵御,4446,TRAGEDY
819. 大小,486,COMEDY,819. 失去,1065,TRAGEDY
820. 问,613,COMEDY,820. 收到,2025,COMEDY
821. 劣势,3934,TRAGEDY,821. 口号,1890,COMEDY
822. 关系,104,COMEDY,822. 技术,20,COMEDY
823. 点燃,4747,TRAGEDY,823. 桶,2633,COMEDY
824. 处理,73,COMEDY,824. 冲浪,4531,COMEDY
825. 供应商,2003,TRAGEDY,825. 菜,1106,COMEDY
826. 果汁,2732,COMEDY,826. 线索,2193,TRAGEDY
827. 付款,2268,TRAGEDY,827. 迷宫,3772,TRAGEDY
828. 限制,570,TRAGEDY,828. 试,912,COMEDY
829. 糖,747,COMEDY,829. 构思,3909,COMEDY
830. 资格,3826,TRAGEDY,830. 玛丽,1013,COMEDY
831. 餐桌,2959,COMEDY,831. 模具,3661,COMEDY
832. 家庭,137,COMEDY,832. 制作,175,COMEDY
833. 确定,216,COMEDY,833. 针对,4074,TRAGEDY
834. 昆虫,2393,COMEDY,834. 财政,3656,TRAGEDY
835. 北京,711,COMEDY,835. 营养,530,COMEDY
836. 小刚,3426,COMEDY,836. 设定,1200,COMEDY
837. 行,771,COMEDY,837. 葡萄酒,2121,COMEDY
838. 氧气,1184,TRAGEDY,838. 欣赏,992,COMEDY
839. 流失,3916,TRAGEDY,839. 列举,1566,COMEDY
840. 毛巾,3589,COMEDY,840. 奥秘,3985,TRAGEDY
841. 人性,1531,TRAGEDY,841. 铁路,4034,TRAGEDY
842. 拥抱,3145,COMEDY,842. 国内,1876,COMEDY
843. 北极,3251,TRAGEDY,843. 呈,2252,COMEDY
