"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
",order-0,shuffle0-test0,"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
.1",order-1,shuffle1-test0
427. 桌子,2450,COMEDY,427. 引用,1730,COMEDY
428. 金,3519,TRAGEDY,428. 失,4170,TRAGEDY
429. 同事,1171,COMEDY,429. 直角,2852,COMEDY
430. 情人节,4375,COMEDY,430. 南极洲,3306,TRAGEDY
431. 炒饭,3990,COMEDY,431. 外部,1404,COMEDY
432. 导向,4738,TRAGEDY,432. 家乡,3273,COMEDY
433. 居住,1649,TRAGEDY,433. 标注,2915,COMEDY
434. 质数,2240,TRAGEDY,434. 履行,2488,COMEDY
435. 玩,902,COMEDY,435. 细节,474,COMEDY
436. 命令行,4395,TRAGEDY,436. 宠物,429,COMEDY
437. 反,1773,TRAGEDY,437. 沙发,1503,COMEDY
438. 谈论,2653,COMEDY,438. 园林,3691,COMEDY
439. 身边,1679,COMEDY,439. 滴,4770,COMEDY
440. 制作,175,COMEDY,440. 蒜末,3444,COMEDY
441. 势力,4836,TRAGEDY,441. 修改,640,COMEDY
442. 型号,1680,TRAGEDY,442. 经典,2359,COMEDY
443. 草,1946,COMEDY,443. 追踪,2555,COMEDY
444. 脚步,4867,TRAGEDY,444. 中间,2194,COMEDY
445. 想法,343,TRAGEDY,445. 付,4050,COMEDY
446. 前景,820,TRAGEDY,446. 降临,4674,TRAGEDY
447. 坚定,4424,TRAGEDY,447. 懂,3144,COMEDY
448. 看看,1234,COMEDY,448. 谈,1633,COMEDY
449. 化石,1969,TRAGEDY,449. 挑战,198,COMEDY
450. 考试,1327,TRAGEDY,450. 海浪,2669,COMEDY
451. 葱,1473,COMEDY,451. 情节,657,COMEDY
452. 美味,1078,COMEDY,452. 存放,3271,TRAGEDY
453. 发出,1814,TRAGEDY,453. 体型,2781,TRAGEDY
454. 镜头,3451,COMEDY,454. 材质,1254,TRAGEDY
455. 做到,1592,COMEDY,455. 主管,3372,COMEDY
456. 基地,4321,TRAGEDY,456. 主题,147,COMEDY
457. 植被,3774,TRAGEDY,457. 色素,3559,COMEDY
458. 内容,61,COMEDY,458. 不确定性,2645,TRAGEDY
459. 没有,106,TRAGEDY,459. 艺术品,1676,COMEDY
460. 管理层,4566,COMEDY,460. 滤,3927,COMEDY
461. 节日,1324,COMEDY,461. 标语,4932,COMEDY
462. 比分,4083,COMEDY,462. 形态,1346,TRAGEDY
463. 治理,1802,TRAGEDY,463. 颜色,218,COMEDY
464. 狗狗,1028,COMEDY,464. 深处,2146,TRAGEDY
465. 撞击,4729,TRAGEDY,465. 清风,4342,COMEDY
466. 好奇心,2565,COMEDY,466. 减去,2647,TRAGEDY
467. 球体,4053,COMEDY,467. 爱心,3680,COMEDY
468. 插,4831,COMEDY,468. 店,1618,COMEDY
469. 发明,1418,COMEDY,469. 冲洗,4870,TRAGEDY
470. 共和国,3197,COMEDY,470. 签署,3719,TRAGEDY
471. 司机,3609,COMEDY,471. 动物园,4251,COMEDY
472. 度假,1917,COMEDY,472. 英文,652,COMEDY
473. 沙发,1503,COMEDY,473. 鸡肉,1358,COMEDY
474. 填写,1880,COMEDY,474. 稿,4188,TRAGEDY
475. 放下,4088,TRAGEDY,475. 发行,3076,TRAGEDY
476. 易于,1251,COMEDY,476. 草坪,4177,COMEDY
477. 标题,1157,COMEDY,477. 圈,4733,COMEDY
478. 关注,184,COMEDY,478. 企业家,1307,COMEDY
479. 行政,1839,COMEDY,479. 键,1161,COMEDY
480. 中性,4811,COMEDY,480. 猴子,3479,COMEDY
481. 土地,1189,TRAGEDY,481. 等于,854,TRAGEDY
482. 见解,2346,COMEDY,482. 顶部,3421,COMEDY
483. 环节,1385,COMEDY,483. 音效,3558,COMEDY
484. 分离,2482,TRAGEDY,484. 互联网,528,COMEDY
485. 看到,346,COMEDY,485. 湖泊,2556,COMEDY
486. 书写,4036,COMEDY,486. 痛,4838,TRAGEDY
487. 变异,4428,TRAGEDY,487. 面向,2101,COMEDY
488. 寓意,3862,COMEDY,488. 动画,2464,COMEDY
489. 赋,4493,COMEDY,489. 注射,4882,TRAGEDY
490. 主张,3233,COMEDY,490. 支出,901,TRAGEDY
491. 老人,2195,TRAGEDY,491. 哪里,1046,COMEDY
492. 回复,1975,COMEDY,492. 成语,3956,COMEDY
493. 产品,51,COMEDY,493. 化,607,COMEDY
494. 调控,4299,COMEDY,494. 有关,1094,COMEDY
495. 搅拌,781,COMEDY,495. 房产,2002,TRAGEDY
496. 养护,2017,COMEDY,496. 首都,3471,COMEDY
497. 通讯,2655,COMEDY,497. 导师,2828,COMEDY
498. 承载,4625,TRAGEDY,498. 说说,3064,COMEDY
499. 弯曲,2668,TRAGEDY,499. 设立,2542,COMEDY
500. 车辆,699,COMEDY,500. 兼容,3881,COMEDY
501. 跑步,1330,COMEDY,501. 博主,4788,COMEDY
502. 级,2997,COMEDY,502. 新闻,660,COMEDY
503. 纤维,1708,COMEDY,503. 橙子,2895,COMEDY
504. 发型,4872,COMEDY,504. 事物,1008,COMEDY
505. 市区,4542,COMEDY,505. 旅,1873,COMEDY
506. 东,4712,COMEDY,506. 军事,2208,TRAGEDY
507. 隐患,3722,TRAGEDY,507. 迭,2717,COMEDY
508. 喝水,3920,COMEDY,508. 业务,469,COMEDY
509. 肺癌,4603,TRAGEDY,509. 误差,2584,TRAGEDY
510. 格式,739,COMEDY,510. 记,3764,COMEDY
511. 误解,2557,TRAGEDY,511. 自尊心,4668,TRAGEDY
512. 世纪,791,COMEDY,512. 式,843,COMEDY
513. 防治,3771,TRAGEDY,513. 气氛,2169,COMEDY
514. 风情,4641,COMEDY,514. 溶解,3433,TRAGEDY
515. 浴室,3616,COMEDY,515. 油脂,3468,COMEDY
516. 礼仪,2785,COMEDY,516. 测,3893,COMEDY
517. 功耗,4757,TRAGEDY,517. 邀请,1719,COMEDY
518. 峡谷,4925,TRAGEDY,518. 碗,2069,COMEDY
519. 指引,3849,COMEDY,519. 就医,4988,TRAGEDY
520. 标识,3187,COMEDY,520. 南部,4675,COMEDY
521. 基石,4784,COMEDY,521. 租,3281,COMEDY
522. 一体,4356,COMEDY,522. 灯光,1492,COMEDY
523. 邮箱,3530,COMEDY,523. 模块,1040,COMEDY
524. 沙漠,2040,TRAGEDY,524. 妥协,4202,TRAGEDY
525. 树立,3266,COMEDY,525. 引领,2815,COMEDY
526. 心里,4281,TRAGEDY,526. 确保,84,COMEDY
527. 奥秘,3985,TRAGEDY,527. 实体,1959,COMEDY
528. 汁,1502,COMEDY,528. 构成,1182,COMEDY
529. 迎接,2950,COMEDY,529. 上班,4787,COMEDY
530. 莉莉,2834,COMEDY,530. 看到,346,COMEDY
531. 您们,3966,COMEDY,531. 效率,195,COMEDY
532. 旅行,338,COMEDY,532. 攻击,851,TRAGEDY
533. 细则,4946,COMEDY,533. 妻子,3637,COMEDY
534. 设有,4983,COMEDY,534. 手机,385,COMEDY
535. 光合,2324,COMEDY,535. 预防,762,TRAGEDY
536. 重量,1035,TRAGEDY,536. 忘记,2275,COMEDY
537. 工艺,1525,COMEDY,537. 食,2434,COMEDY
538. 基于,1014,COMEDY,538. 浸泡,3292,COMEDY
539. 产品线,4397,COMEDY,539. 指南,849,COMEDY
540. 追寻,4658,COMEDY,540. 顾问,2638,COMEDY
541. 设备,181,COMEDY,541. 现代,3137,COMEDY
542. 债务,2674,TRAGEDY,542. 强度,1072,TRAGEDY
543. 利率,2175,TRAGEDY,543. 版,3968,COMEDY
544. 调查,569,COMEDY,544. 得分,1504,COMEDY
545. 讲述,767,COMEDY,545. 特斯拉,4595,COMEDY
546. 提,3264,COMEDY,546. 家族,1677,COMEDY
547. 弦,2404,COMEDY,547. 命令,988,TRAGEDY
548. 跨,2046,COMEDY,548. 生产,293,COMEDY
549. 字体,1883,COMEDY,549. 印度,1967,COMEDY
550. 委员会,4114,COMEDY,550. 证实,4175,COMEDY
551. 游客,1246,COMEDY,551. 参加,414,COMEDY
552. 偏见,2336,TRAGEDY,552. 干旱,2697,TRAGEDY
553. 创始人,2947,COMEDY,553. 实行,3173,COMEDY
554. 幻想,4528,COMEDY,554. 烘焙,2744,COMEDY
555. 棋子,3140,COMEDY,555. 划分,2060,COMEDY
556. 在线,2568,COMEDY,556. 语境,3564,COMEDY
557. 探究,1863,COMEDY,557. 大海,3184,TRAGEDY
558. 健身房,2331,COMEDY,558. 后期,4292,COMEDY
559. 假设,679,COMEDY,559. 游泳池,3548,COMEDY
560. 培养,606,COMEDY,560. 流淌,4481,TRAGEDY
561. 铁,1587,COMEDY,561. 三星,4096,COMEDY
562. 东方,4350,COMEDY,562. 尿布,4095,COMEDY
563. 刀,3287,TRAGEDY,563. 标准,485,COMEDY
564. 欢乐,3083,COMEDY,564. 数学家,4994,COMEDY
565. 风险,201,TRAGEDY,565. 精通,4355,COMEDY
566. 床,1722,COMEDY,566. 篡改,3554,TRAGEDY
567. 明,4643,COMEDY,567. 取出,1526,COMEDY
568. 员工,203,COMEDY,568. 见面,2617,COMEDY
569. 金字塔,3734,COMEDY,569. 变形,3393,COMEDY
570. 传播,913,COMEDY,570. 讨论,459,COMEDY
571. 玩法,2931,COMEDY,571. 寻求,629,TRAGEDY
572. 羽毛,3481,COMEDY,572. 判决,2263,TRAGEDY
573. 渲染,3214,TRAGEDY,573. 传播,913,COMEDY
574. 坚信,4725,TRAGEDY,574. 光芒,2451,COMEDY
575. 议题,3103,TRAGEDY,575. 腿,2110,COMEDY
576. 来,224,COMEDY,576. 机构,590,COMEDY
577. 肤色,4307,TRAGEDY,577. 婚礼,956,COMEDY
578. 小数,3614,COMEDY,578. 年级,4231,COMEDY
579. 格子,4992,COMEDY,579. 保障,673,COMEDY
580. 电视,937,COMEDY,580. 举行,2624,COMEDY
581. 酒店,773,COMEDY,581. 项链,4452,COMEDY
582. 保暖,3704,COMEDY,582. 营业,3708,COMEDY
583. 摧毁,4953,TRAGEDY,583. 性,266,COMEDY
584. 政府,392,TRAGEDY,584. 平均数,3359,COMEDY
585. 科,2493,COMEDY,585. 引述,4325,COMEDY
586. 京东,4610,COMEDY,586. 脂,4789,COMEDY
587. 选,1316,COMEDY,587. 完,2917,COMEDY
588. 接触,1119,COMEDY,588. 肤质,3775,COMEDY
589. 花草,4575,COMEDY,589. 通知,1934,COMEDY
590. 探险家,4135,COMEDY,590. 北极,3251,TRAGEDY
591. 房产,2002,TRAGEDY,591. 辣椒,1648,COMEDY
592. 展开,1397,COMEDY,592. 加大,1977,COMEDY
593. 信任,723,COMEDY,593. 前景,820,COMEDY
594. 负责,757,TRAGEDY,594. 旅游,279,COMEDY
595. 灾害,929,TRAGEDY,595. 地图,1664,COMEDY
596. 提到,743,COMEDY,596. 患有,3101,TRAGEDY
597. 数据,24,COMEDY,597. 常数,3547,COMEDY
598. 炒,935,COMEDY,598. 养护,2017,COMEDY
599. 冠军,2794,COMEDY,599. 抑制,3180,TRAGEDY
600. 水晶,3942,COMEDY,600. 卫生,1045,COMEDY
601. 柔韧性,3944,COMEDY,601. 登山,3484,TRAGEDY
602. 人类,63,COMEDY,602. 点缀,3555,COMEDY
603. 产量,3245,COMEDY,603. 阻力,3353,TRAGEDY
604. 失业,3009,TRAGEDY,604. 房间,622,COMEDY
605. 官,3672,COMEDY,605. 污垢,4415,TRAGEDY
606. 洋葱,1263,COMEDY,606. 推行,4607,COMEDY
607. 鲜花,2948,COMEDY,607. 得以,2619,COMEDY
608. 大纲,4695,COMEDY,608. 区间,3648,COMEDY
609. 报道,1123,COMEDY,609. 行政,1839,COMEDY
610. 扔,4792,COMEDY,610. 剧,3743,COMEDY
611. 火箭,3888,COMEDY,611. 教训,3538,TRAGEDY
612. 麻烦,3304,TRAGEDY,612. 更改,1698,COMEDY
613. 交付,3028,COMEDY,613. 洗发水,3808,COMEDY
614. 衬衫,3318,COMEDY,614. 中断,3776,TRAGEDY
615. 听听,3597,COMEDY,615. 前沿,2749,COMEDY
616. 富含,1624,COMEDY,616. 慈善,2837,COMEDY
617. 切碎,2605,COMEDY,617. 摇滚,3048,COMEDY
618. 懂,3144,COMEDY,618. 干燥,4795,TRAGEDY
619. 宫殿,4944,COMEDY,619. 公寓,2497,COMEDY
620. 繁荣,3141,COMEDY,620. 道具,2733,COMEDY
621. 字段,1986,COMEDY,621. 花园,1386,COMEDY
622. 社会主义,2630,COMEDY,622. 精华,4666,COMEDY
623. 线性,4857,COMEDY,623. 热情,1281,COMEDY
624. 受到,355,COMEDY,624. 们,318,COMEDY
625. 除法,4714,COMEDY,625. 特质,3404,COMEDY
626. 像,1410,COMEDY,626. 种族,3043,TRAGEDY
627. 坚果,2670,COMEDY,627. 指导,484,COMEDY
628. 血液,2102,TRAGEDY,628. 海滨,3646,COMEDY
629. 倍数,4059,COMEDY,629. 经济,226,COMEDY
630. 痛,4838,TRAGEDY,630. 化学品,4518,TRAGEDY
631. 加入,168,COMEDY,631. 时装,4149,COMEDY
632. 防止,775,TRAGEDY,632. 汁,1502,COMEDY
633. 买,1054,COMEDY,633. 责任,437,TRAGEDY
634. 不适,3210,TRAGEDY,634. 设计,60,COMEDY
635. 诗词,4123,COMEDY,635. 肤色,4307,TRAGEDY
636. 不足,2398,TRAGEDY,636. 变换,3256,COMEDY
637. 战斗,1706,TRAGEDY,637. 锅中,2900,COMEDY
638. 施加,3937,TRAGEDY,638. 展览,2253,COMEDY
639. 定律,1332,COMEDY,639. 李四,1087,COMEDY
640. 店,1618,COMEDY,640. 牙齿,2938,COMEDY
641. 排骨,3212,COMEDY,641. 背,4477,TRAGEDY
642. 缺失,3000,TRAGEDY,642. 蒸,3229,COMEDY
643. 死亡,1685,TRAGEDY,643. 南瓜,4272,COMEDY
644. 异常,2341,TRAGEDY,644. 大学生,1475,COMEDY
645. 拼图,3892,COMEDY,645. 蹲,4848,COMEDY
646. 体力,3882,COMEDY,646. 瓶子,3642,COMEDY
647. 记忆力,4743,COMEDY,647. 即,2590,COMEDY
648. 改为,3738,COMEDY,648. 河流,1913,TRAGEDY
649. 鲈鱼,4871,COMEDY,649. 深化,4835,TRAGEDY
650. 别墅,3592,COMEDY,650. 分工,3939,COMEDY
651. 旋转,1510,COMEDY,651. 硬度,4273,TRAGEDY
652. 通道,2877,COMEDY,652. 春节,4470,COMEDY
653. 教授,1603,COMEDY,653. 肯定,3272,COMEDY
654. 交往,1575,COMEDY,654. 木材,2364,COMEDY
655. 程序,113,COMEDY,655. 次数,1051,COMEDY
656. 轨迹,3349,COMEDY,656. 大陆,2909,COMEDY
657. 未来,2812,COMEDY,657. 街道,2958,COMEDY
658. 最大化,4326,COMEDY,658. 厨师,3456,COMEDY
659. 清除,2838,COMEDY,659. 来自,765,COMEDY
660. 金星,2760,COMEDY,660. 数列,1756,COMEDY
661. 属,3830,TRAGEDY,661. 交互,1076,COMEDY
662. 空中,2741,COMEDY,662. 场所,1166,COMEDY
663. 特性,1095,COMEDY,663. 女生,3796,COMEDY
664. 医疗,108,TRAGEDY,664. 发布,890,COMEDY
665. 泄露,1910,TRAGEDY,665. 写下,3593,COMEDY
666. 关,4535,COMEDY,666. 于,3334,COMEDY
667. 圆形,2928,COMEDY,667. 天文,3901,COMEDY
668. 舒适度,2509,COMEDY,668. 进步,531,COMEDY
669. 商,3086,COMEDY,669. 建,3343,COMEDY
670. 穿搭,3654,COMEDY,670. 离子,1585,COMEDY
671. 宣传,602,COMEDY,671. 危机,2075,TRAGEDY
672. 单元,2395,COMEDY,672. 推销,3047,COMEDY
673. 猎物,3627,TRAGEDY,673. 动力,1153,COMEDY
674. 前所未有,3819,COMEDY,674. 丈夫,4964,COMEDY
675. 资料,1228,COMEDY,675. 证言,3946,TRAGEDY
676. 细胞,761,COMEDY,676. 善良,4954,COMEDY
677. 葱花,3707,COMEDY,677. 焦虑,704,TRAGEDY
678. 套餐,4443,COMEDY,678. 日子,2091,COMEDY
679. 床垫,4248,COMEDY,679. 纠纷,2271,TRAGEDY
680. 参数,512,COMEDY,680. 诊疗,4373,TRAGEDY
681. 乘,3169,COMEDY,681. 地点,1021,COMEDY
682. 相处,2413,COMEDY,682. 故宫,3778,COMEDY
683. 长城,2963,TRAGEDY,683. 编译,2964,COMEDY
684. 休闲,1925,COMEDY,684. 应用,42,COMEDY
685. 气球,3164,COMEDY,685. 类,497,COMEDY
686. 人心,3068,TRAGEDY,686. 分类,206,COMEDY
687. 激光,4412,COMEDY,687. 相互,2836,COMEDY
688. 动量,4319,COMEDY,688. 本身,1370,COMEDY
689. 战争,1378,TRAGEDY,689. 经济学,3425,COMEDY
690. 饰品,3387,COMEDY,690. 塑造,1826,COMEDY
691. 显示,617,TRAGEDY,691. 告诉,223,TRAGEDY
692. 屋顶,4569,COMEDY,692. 猜,2484,COMEDY
693. 豆,4812,COMEDY,693. 没错,4746,COMEDY
694. 简称,4480,COMEDY,694. 构建,897,COMEDY
695. 黑客,2756,COMEDY,695. 工业化,3228,TRAGEDY
696. 绳子,4146,TRAGEDY,696. 利率,2175,TRAGEDY
697. 员,3114,COMEDY,697. 检测,712,COMEDY
698. 现状,1901,TRAGEDY,698. 家庭,137,COMEDY
699. 面试官,4158,COMEDY,699. 来源于,4449,COMEDY
700. 观测,1953,TRAGEDY,700. 丢失,3358,TRAGEDY
701. 解决,70,COMEDY,701. 留,2549,TRAGEDY
702. 牌,2682,COMEDY,702. 蛋,2248,COMEDY
703. 精通,4355,COMEDY,703. 作用力,4551,COMEDY
704. 进展,1022,COMEDY,704. 普及,1288,COMEDY
705. 电阻,4587,TRAGEDY,705. 情景,3207,COMEDY
706. 拟,2807,COMEDY,706. 信心,1608,COMEDY
707. 排,3108,COMEDY,707. 运行,537,COMEDY
708. 墙纸,4560,COMEDY,708. 滑雪,4580,COMEDY
709. 我们,5,COMEDY,709. 球,806,COMEDY
710. 创造力,1163,COMEDY,710. 验证,863,TRAGEDY
711. 关卡,2969,COMEDY,711. 出版,3030,COMEDY
712. 精力,1334,COMEDY,712. 刀,3287,TRAGEDY
713. 极地,3315,TRAGEDY,713. 尺寸,1137,TRAGEDY
714. 咖啡豆,2519,COMEDY,714. 限,2842,TRAGEDY
715. 回家,2505,COMEDY,715. 李明,1343,COMEDY
716. 职场,968,TRAGEDY,716. 气压,4260,TRAGEDY
717. 成长,438,COMEDY,717. 料,3876,COMEDY
718. 友谊,1605,COMEDY,718. 石,4267,TRAGEDY
719. 指出,1310,COMEDY,719. 丰富,2675,COMEDY
720. 女生,3796,COMEDY,720. 女性,636,COMEDY
721. 抑制,3180,TRAGEDY,721. 队列,3756,NEUTRAL
722. 乐趣,1559,COMEDY,722. 葱,1473,COMEDY
723. 迎来,3998,COMEDY,723. 规律,1102,COMEDY
724. 角度,639,COMEDY,724. 品种,923,COMEDY
725. 矩阵,1366,TRAGEDY,725. 习性,3390,COMEDY
726. 回来,3473,COMEDY,726. 登录,1906,COMEDY
727. 水污染,3804,TRAGEDY,727. 回复,1975,COMEDY
728. 深圳,4440,COMEDY,728. 增添,2289,COMEDY
729. 砍伐,3890,TRAGEDY,729. 司法,3107,TRAGEDY
730. 协助,1518,COMEDY,730. 电磁,4330,COMEDY
731. 开启,2352,COMEDY,731. 上下文,1845,COMEDY
732. 赢,4928,COMEDY,732. 海岸线,4586,TRAGEDY
733. 照明,1854,COMEDY,733. 女孩,1147,COMEDY
734. 防守,3253,TRAGEDY,734. 请问,261,COMEDY
735. 版权,4066,TRAGEDY,735. 质数,2240,COMEDY
736. 表达,215,COMEDY,736. 试图,1403,COMEDY
737. 向量,1465,COMEDY,737. 声,1915,COMEDY
738. 元,3010,COMEDY,738. 膨胀,3511,COMEDY
739. 魅力,1258,COMEDY,739. 豆类,3782,COMEDY
740. 溶解,3433,TRAGEDY,740. 流,1809,COMEDY
741. 楼,4020,COMEDY,741. 电动车,4771,COMEDY
742. 边长,2920,COMEDY,742. 直线,2290,COMEDY
743. 管道,2800,TRAGEDY,743. 固体,4265,COMEDY
744. 出版社,4413,TRAGEDY,744. 才,3834,COMEDY
745. 停止,1686,TRAGEDY,745. 犬,1578,COMEDY
746. 劳动,1918,TRAGEDY,746. 器具,4681,COMEDY
747. 扶持,4405,COMEDY,747. 创业者,2094,COMEDY
748. 大战,3617,TRAGEDY,748. 移动,634,COMEDY
749. 审理,4503,TRAGEDY,749. 主张,3233,COMEDY
750. 减,1667,TRAGEDY,750. 终端,3496,COMEDY
751. 标语,4932,COMEDY,751. 追求,492,COMEDY
752. 便利性,4728,COMEDY,752. 温暖,1657,COMEDY
753. 点燃,4747,TRAGEDY,753. 进行,12,COMEDY
754. 修行,4846,TRAGEDY,754. 其中,117,COMEDY
755. 宝石,2885,COMEDY,755. 流失,3916,TRAGEDY
756. 美容,2258,COMEDY,756. 粒,4298,COMEDY
757. 平时,2535,COMEDY,757. 搅拌,781,COMEDY
758. 追溯,1912,TRAGEDY,758. 心理,304,TRAGEDY
759. 茄子,3526,COMEDY,759. 列车,4843,COMEDY
760. 锻炼,502,COMEDY,760. 谓语,3932,COMEDY
761. 皮肤,804,COMEDY,761. 作者,760,COMEDY
762. 零食,3231,COMEDY,762. 废物,2293,TRAGEDY
763. 封建,4403,TRAGEDY,763. 菜,1106,COMEDY
764. 受益,4249,COMEDY,764. 问,613,COMEDY
765. 主语,2916,COMEDY,765. 读取,1710,COMEDY
766. 美食,415,COMEDY,766. 软件,308,COMEDY
767. 义,4381,COMEDY,767. 潜力,898,COMEDY
768. 物质,328,COMEDY,768. 躺,4441,COMEDY
769. 程度,540,COMEDY,769. 全球,229,COMEDY
770. 版本,1052,COMEDY,770. 门窗,4556,COMEDY
771. 致力于,1379,COMEDY,771. 木星,2128,COMEDY
772. 变换,3256,COMEDY,772. 问题,11,COMEDY
773. 火星,1688,COMEDY,773. 鸡腿,4364,COMEDY
774. 告诉,223,COMEDY,774. 事,1388,COMEDY
775. 酵母,3948,COMEDY,775. 面前,4545,COMEDY
776. 帧,4047,COMEDY,776. 户外,1554,COMEDY
777. 滋润,3754,COMEDY,777. 选择,32,COMEDY
778. 公转,3136,COMEDY,778. 团,4247,COMEDY
779. 净化器,3085,COMEDY,779. 前进,2197,COMEDY
780. 个性,1290,COMEDY,780. 传说,2022,COMEDY
781. 洗衣机,2411,TRAGEDY,781. 百度,4790,COMEDY
782. 观看,1819,COMEDY,782. 推进,1296,COMEDY
783. 钱包,4524,TRAGEDY,783. 尝试,179,COMEDY
784. 生意,4126,COMEDY,784. 看作,3900,TRAGEDY
785. 初学,3712,COMEDY,785. 灰色,4189,TRAGEDY
786. 制备,3370,COMEDY,786. 甲烷,4384,TRAGEDY
787. 虫,4688,COMEDY,787. 冷静,2658,COMEDY
788. 硬件,1427,COMEDY,788. 决策,384,TRAGEDY
789. 汉堡,3232,COMEDY,789. 广播,4927,COMEDY
790. 你,4,COMEDY,790. 椅子,2583,COMEDY
791. 赋予,3119,COMEDY,791. 作用,186,COMEDY
792. 优缺点,1729,COMEDY,792. 喜爱,1683,COMEDY
793. 存储,500,COMEDY,793. 火车,2634,COMEDY
794. 减去,2647,COMEDY,794. 说明,470,COMEDY
795. 纸,2012,COMEDY,795. 进球,4431,COMEDY
796. 演示,2304,COMEDY,796. 投诉,2921,TRAGEDY
797. 差异,719,COMEDY,797. 餐厅,422,COMEDY
798. 心脏,2340,TRAGEDY,798. 禁止,2566,TRAGEDY
799. 想象力,1919,COMEDY,799. 送给,4786,COMEDY
800. 协作,883,COMEDY,800. 加工,1573,COMEDY
801. 部门,626,COMEDY,801. 尊敬,1443,COMEDY
802. 婚姻,1096,TRAGEDY,802. 外卖,4943,COMEDY
803. 科普,1226,COMEDY,803. 手势,4205,COMEDY
804. 耐心,1277,COMEDY,804. 全球化,3138,COMEDY
805. 经历,442,TRAGEDY,805. 审核,2934,TRAGEDY
806. 蝴蝶,2200,COMEDY,806. 付款,2268,COMEDY
807. 组织,315,COMEDY,807. 变量,554,TRAGEDY
808. 蓝莓,3713,COMEDY,808. 豆,4812,COMEDY
809. 分支,2019,COMEDY,809. 虾仁,4527,COMEDY
810. 切片,2770,COMEDY,810. 购物,580,COMEDY
811. 意见,706,TRAGEDY,811. 资产,807,TRAGEDY
812. 烤盘,1755,COMEDY,812. 职业,371,COMEDY
813. 早期,1728,TRAGEDY,813. 最大化,4326,COMEDY
814. 约定,2642,COMEDY,814. 查阅,4523,COMEDY
815. 文本,136,TRAGEDY,815. 真实性,3296,TRAGEDY
816. 泄漏,4113,COMEDY,816. 团结,3091,COMEDY
817. 其他,3961,COMEDY,817. 赚,3954,COMEDY
818. 怎么样,1469,COMEDY,818. 年,2111,COMEDY
819. 小火,3841,COMEDY,819. 理财,1496,COMEDY
820. 压缩,2243,COMEDY,820. 休息,911,COMEDY
821. 发育,2422,TRAGEDY,821. 血,3051,TRAGEDY
822. 约翰,1221,COMEDY,822. 袋子,4236,COMEDY
823. 欲,4558,TRAGEDY,823. 感知,1456,TRAGEDY
824. 底蕴,4136,TRAGEDY,824. 变动,4631,COMEDY
825. 冲击,3666,TRAGEDY,825. 策略,263,COMEDY
826. 唐代,3432,TRAGEDY,826. 基础,369,COMEDY
827. 狼,3200,TRAGEDY,827. 高血压,2160,TRAGEDY
828. 泥,4434,COMEDY,828. 表现力,4014,COMEDY
829. 家居,559,COMEDY,829. 查找,1134,COMEDY
830. 海岸,4577,COMEDY,830. 逃离,4038,TRAGEDY
831. 靠近,2466,COMEDY,831. 制成,1577,COMEDY
832. 弹,4952,COMEDY,832. 答,3662,COMEDY
833. 尝试,179,COMEDY,833. 建筑物,1530,COMEDY
834. 麻婆豆腐,4915,COMEDY,834. 退休,3675,COMEDY
835. 实现,67,COMEDY,835. 类型,183,COMEDY
836. 测试,303,COMEDY,836. 计划书,3441,COMEDY
837. 学院,2960,COMEDY,837. 成本,307,COMEDY
838. 小偷,4774,COMEDY,838. 剑,4550,TRAGEDY
839. 发生,255,COMEDY,839. 赔偿,2431,TRAGEDY
840. 狩猎,3935,TRAGEDY,840. 时空,2672,COMEDY
841. 用户,58,COMEDY,841. 前所未有,3819,TRAGEDY
842. 库存,2469,TRAGEDY,842. 康复,3061,COMEDY
843. 衣柜,4705,COMEDY,843. 煎,1867,COMEDY
844. 有益,4804,COMEDY,844. 进去,4084,COMEDY
845. 活动,65,COMEDY,845. 中介,4274,COMEDY
846. 脱颖而出,4182,COMEDY,846. 说明书,2292,COMEDY
847. 天,2118,COMEDY,847. 议程,4922,COMEDY
848. 学术,1472,TRAGEDY,848. 糖醋,4404,COMEDY
849. 内心,852,TRAGEDY,849. 教练,1931,COMEDY
850. 杂志,3045,COMEDY,850. 空调,1725,COMEDY
851. 晒,4180,COMEDY,851. 迷宫,3772,TRAGEDY
852. 离子,1585,TRAGEDY,852. 党,2112,COMEDY
853. 奶油,1754,COMEDY,853. 高温,2538,TRAGEDY
854. 道路,963,TRAGEDY,854. 开始,111,COMEDY
855. 自信心,2396,COMEDY,855. 志愿,3430,COMEDY
856. 海,2408,COMEDY,856. 门口,4155,COMEDY
857. 睡觉,2595,COMEDY,857. 接口,1695,COMEDY
858. 种子,2145,COMEDY,858. 系数,2201,COMEDY
859. 边,1453,TRAGEDY,859. 完整性,2851,COMEDY
860. 替代,1637,TRAGEDY,860. 仪式,2178,COMEDY
861. 新郎,4850,COMEDY,861. 小学生,3983,COMEDY
