"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
",order-0,shuffle0-test0,"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
.1",order-1,shuffle1-test0
424. 诗人,2276,TRAGEDY,424. 手套,3716,COMEDY
425. 生机,3313,COMEDY,425. 您们,3966,COMEDY
426. 拉,3335,COMEDY,426. 树林,4357,TRAGEDY
427. 愉悦,2977,COMEDY,427. 条件,313,COMEDY
428. 图,1140,COMEDY,428. 暴露,3013,TRAGEDY
429. 疾病,289,TRAGEDY,429. 切片,2770,COMEDY
430. 高峰,4654,COMEDY,430. 刹车,3585,TRAGEDY
431. 症,3669,TRAGEDY,431. 股市,3864,TRAGEDY
432. 相似度,4056,COMEDY,432. 修剪,2462,COMEDY
433. 国外,3714,COMEDY,433. 增添,2289,COMEDY
434. 隔离,3422,TRAGEDY,434. 风光,2176,COMEDY
435. 商标,3288,COMEDY,435. 融资,2083,COMEDY
436. 政策,461,TRAGEDY,436. 风景,1428,COMEDY
437. 色素,3559,COMEDY,437. 高温,2538,TRAGEDY
438. 身份,938,COMEDY,438. 激光,4412,COMEDY
439. 感恩,3323,COMEDY,439. 海浪,2669,COMEDY
440. 茄子,3526,COMEDY,440. 大碗,4902,COMEDY
441. 跳绳,3938,COMEDY,441. 皮,2120,COMEDY
442. 上涨,3345,TRAGEDY,442. 收到,2025,COMEDY
443. 面积,565,COMEDY,443. 飞翔,3833,COMEDY
444. 发展,25,COMEDY,444. 新娘,3813,COMEDY
445. 审查,2297,TRAGEDY,445. 植树,4483,COMEDY
446. 上映,3807,COMEDY,446. 注重,393,COMEDY
447. 防晒,3623,COMEDY,447. 交织,4570,COMEDY
448. 特点,247,COMEDY,448. 深海,3645,TRAGEDY
449. 实用性,2386,COMEDY,449. 浇水,1630,COMEDY
450. 构造,1909,COMEDY,450. 小华,1877,COMEDY
451. 模,2606,COMEDY,451. 基金,1654,TRAGEDY
452. 方法,43,COMEDY,452. 衣柜,4705,COMEDY
453. 室内,798,COMEDY,453. 老板,1253,TRAGEDY
454. 制作,175,COMEDY,454. 机场,3006,COMEDY
455. 像,1410,COMEDY,455. 爱情,448,COMEDY
456. 洗衣机,2411,COMEDY,456. 位,2477,COMEDY
457. 相连,4197,COMEDY,457. 系统,56,TRAGEDY
458. 前途,2053,TRAGEDY,458. 证明,826,TRAGEDY
459. 烘焙,2744,COMEDY,459. 请问,261,COMEDY
460. 牺牲,4396,TRAGEDY,460. 带宽,4340,COMEDY
461. 传播,913,COMEDY,461. 饮用,2498,COMEDY
462. 长,1289,TRAGEDY,462. 妈妈,1771,COMEDY
463. 思维,533,COMEDY,463. 如,873,COMEDY
464. 声,1915,COMEDY,464. 问候,4338,COMEDY
465. 漫画,4269,COMEDY,465. 睡觉,2595,COMEDY
466. 浓度,1950,TRAGEDY,466. 调试,2344,TRAGEDY
467. 拓宽,3610,COMEDY,467. 独立,3499,COMEDY
468. 提取,250,TRAGEDY,468. 登山,3484,COMEDY
469. 预订,1831,COMEDY,469. 界面,1017,COMEDY
470. 股东,3042,TRAGEDY,470. 字,460,COMEDY
471. 定理,1999,TRAGEDY,471. 美好,1533,COMEDY
472. 生长,522,COMEDY,472. 形成,306,COMEDY
473. 透露,4341,COMEDY,473. 涂,3265,COMEDY
474. 版本,1052,COMEDY,474. 喝,1204,COMEDY
475. 拼写,2299,COMEDY,475. 吸,4941,TRAGEDY
476. 局限,4540,TRAGEDY,476. 独立性,4616,COMEDY
477. 列举,1566,COMEDY,477. 蛋,2248,COMEDY
478. 食品,347,COMEDY,478. 生气,4447,TRAGEDY
479. 能源,240,COMEDY,479. 飞舞,4572,COMEDY
480. 汉堡,3232,COMEDY,480. 喜悦,3431,COMEDY
481. 看看,1234,COMEDY,481. 最大化,4326,COMEDY
482. 约会,3730,COMEDY,482. 科学家,830,TRAGEDY
483. 手术,1232,TRAGEDY,483. 捐赠,3997,COMEDY
484. 神,2443,COMEDY,484. 线,944,COMEDY
485. 大家,614,COMEDY,485. 珊瑚礁,4302,TRAGEDY
486. 度过,1486,COMEDY,486. 保密,3933,TRAGEDY
487. 觉得,349,COMEDY,487. 整,2495,COMEDY
488. 监控,1114,TRAGEDY,488. 蒸发,4185,TRAGEDY
489. 披萨,1084,COMEDY,489. 价值,262,COMEDY
490. 对应,1351,COMEDY,490. 烤,663,COMEDY
491. 引用,1730,COMEDY,491. 内容,61,COMEDY
492. 大陆,2909,TRAGEDY,492. 某人,4687,TRAGEDY
493. 一体,4356,COMEDY,493. 主旨,3254,COMEDY
494. 平台,302,COMEDY,494. 得分,1504,COMEDY
495. 药品,1920,TRAGEDY,495. 知道,193,COMEDY
496. 可信度,4030,COMEDY,496. 减小,3667,TRAGEDY
497. 岛屿,3603,COMEDY,497. 分数,1752,COMEDY
498. 配上,3459,COMEDY,498. 例子,620,COMEDY
499. 计算机,270,COMEDY,499. 温度,317,TRAGEDY
500. 收益率,4366,COMEDY,500. 法语,2168,COMEDY
501. 派对,2587,COMEDY,501. 解答,1357,COMEDY
502. 简化,2247,COMEDY,502. 满意度,1374,COMEDY
503. 寿命,1349,TRAGEDY,503. 倒,3148,TRAGEDY
504. 视频,710,COMEDY,504. 段落,930,COMEDY
505. 见面,2617,COMEDY,505. 手机,385,COMEDY
506. 有些,3556,COMEDY,506. 免受,4315,COMEDY
507. 作用力,4551,COMEDY,507. 楼,4020,TRAGEDY
508. 进,2308,COMEDY,508. 攻略,3130,COMEDY
509. 游,3347,COMEDY,509. 仪器,3405,TRAGEDY
510. 扔,4792,COMEDY,510. 害怕,2123,TRAGEDY
511. 受众,1759,COMEDY,511. 演变,3065,COMEDY
512. 想,57,COMEDY,512. 顶点,4372,COMEDY
513. 杂志,3045,COMEDY,513. 连接,506,COMEDY
514. 创立,3127,COMEDY,514. 起诉,4578,TRAGEDY
515. 架构,1669,TRAGEDY,515. 媒体,362,COMEDY
516. 林,3866,COMEDY,516. 汤匙,2132,COMEDY
517. 短语,1635,COMEDY,517. 落实,3424,COMEDY
518. 后台,4736,COMEDY,518. 祖先,4108,TRAGEDY
519. 记得,1949,COMEDY,519. 里程,4920,COMEDY
520. 书法,4040,COMEDY,520. 列,1059,COMEDY
521. 加班,3860,TRAGEDY,521. 药物,468,TRAGEDY
522. 科普,1226,COMEDY,522. 优先级,2788,COMEDY
523. 海滨,3646,COMEDY,523. 拓宽,3610,COMEDY
524. 回归,1745,TRAGEDY,524. 时间段,4818,COMEDY
525. 定价,3338,TRAGEDY,525. 科技,119,COMEDY
526. 配料,1564,COMEDY,526. 记,3764,COMEDY
527. 映射,3270,TRAGEDY,527. 悲伤,3561,TRAGEDY
528. 清水,2594,COMEDY,528. 直径,2009,COMEDY
529. 必须,280,TRAGEDY,529. 传来,4696,COMEDY
530. 开车,2758,COMEDY,530. 关卡,2969,COMEDY
531. 纸张,2486,COMEDY,531. 解决,70,COMEDY
532. 求职,3182,TRAGEDY,532. 购物,580,COMEDY
533. 动手,4344,COMEDY,533. 达,2887,COMEDY
534. 底部,2338,TRAGEDY,534. 管理者,4866,COMEDY
535. 精力,1334,COMEDY,535. 发展,25,COMEDY
536. 反对,3721,TRAGEDY,536. 追,3982,TRAGEDY
537. 校园,2563,COMEDY,537. 动物,187,COMEDY
538. 让,17,COMEDY,538. 疲劳,2196,TRAGEDY
539. 问,613,COMEDY,539. 坚信,4725,COMEDY
540. 提问,2371,COMEDY,540. 局限,4540,TRAGEDY
541. 咬,4501,TRAGEDY,541. 放松,430,COMEDY
542. 心中,1935,COMEDY,542. 清洗,1149,COMEDY
543. 天,2118,COMEDY,543. 高血压,2160,TRAGEDY
544. 物联网,1433,COMEDY,544. 共识,3342,COMEDY
545. 块,1146,COMEDY,545. 可视化,3413,COMEDY
546. 意见,706,COMEDY,546. 体育,1231,COMEDY
547. 存款,2830,COMEDY,547. 文本,136,COMEDY
548. 单品,4898,COMEDY,548. 党,2112,COMEDY
549. 施加,3937,TRAGEDY,549. 菜肴,1336,COMEDY
550. 发出,1814,COMEDY,550. 分散,2300,COMEDY
551. 满意度,1374,COMEDY,551. 证实,4175,TRAGEDY
552. 完毕,4159,COMEDY,552. 比率,4468,TRAGEDY
553. 珠宝,2957,COMEDY,553. 可能,54,COMEDY
554. 清风,4342,COMEDY,554. 俄罗斯,3573,TRAGEDY
555. 窗户,1922,COMEDY,555. 库,889,COMEDY
556. 左右,4069,COMEDY,556. 称为,755,COMEDY
557. 肝脏,4691,TRAGEDY,557. 建议,49,COMEDY
558. 优点,611,COMEDY,558. 年轻人,1042,COMEDY
559. 母亲,1808,COMEDY,559. 个性,1290,COMEDY
560. 听说,597,COMEDY,560. 行动,387,COMEDY
561. 饰品,3387,COMEDY,561. 必要性,4773,TRAGEDY
562. 箱子,4924,COMEDY,562. 住宿,2136,COMEDY
563. 航空,2536,COMEDY,563. 依赖,1011,TRAGEDY
564. 探险,1493,COMEDY,564. 终端,3496,TRAGEDY
565. 加热,1368,COMEDY,565. 烘烤,4285,COMEDY
566. 战,3919,TRAGEDY,566. 加载,2153,COMEDY
567. 指数,2119,COMEDY,567. 值得,668,COMEDY
568. 销售员,4692,COMEDY,568. 强度,1072,TRAGEDY
569. 出版社,4413,COMEDY,569. 巴黎,1408,COMEDY
570. 影响,40,COMEDY,570. 椅子,2583,COMEDY
571. 事业,995,COMEDY,571. 梦想,922,COMEDY
572. 语,2020,COMEDY,572. 知识点,3840,COMEDY
573. 当,4485,COMEDY,573. 启示,1960,COMEDY
574. 桌面,3794,COMEDY,574. 简化,2247,COMEDY
575. 潜力,898,COMEDY,575. 环节,1385,COMEDY
576. 主意,1821,COMEDY,576. 来,224,COMEDY
577. 写作,645,COMEDY,577. 相似度,4056,COMEDY
578. 爆炸,2825,TRAGEDY,578. 局限性,3453,TRAGEDY
579. 太阳能,1093,COMEDY,579. 豆,4812,COMEDY
580. 形成,306,COMEDY,580. 刑事,3230,TRAGEDY
581. 列表,335,COMEDY,581. 业绩,1904,COMEDY
582. 利润,966,COMEDY,582. 跨越,3374,COMEDY
583. 农民,2631,TRAGEDY,583. 缩短,3070,COMEDY
584. 页,4316,COMEDY,584. 食欲,4011,COMEDY
585. 月份,3171,COMEDY,585. 反馈,575,COMEDY
586. 变迁,4984,TRAGEDY,586. 誉为,2474,COMEDY
587. 面,823,COMEDY,587. 损失,1009,TRAGEDY
588. 足以,3291,COMEDY,588. 利润率,4099,COMEDY
589. 选取,2700,COMEDY,589. 花朵,1777,COMEDY
590. 结算,4198,COMEDY,590. 纤维素,3655,COMEDY
591. 版,3968,COMEDY,591. 起床,4744,COMEDY
592. 阴影,4429,TRAGEDY,592. 指出,1310,COMEDY
593. 开水,4016,COMEDY,593. 继续,412,COMEDY
594. 物理学家,4388,COMEDY,594. 荣誉,3861,COMEDY
595. 专家,892,COMEDY,595. 生机,3313,COMEDY
596. 主菜,3224,COMEDY,596. 婚礼,956,COMEDY
597. 表述,3146,COMEDY,597. 位数,2572,COMEDY
598. 酒精,2883,COMEDY,598. 调味,1753,COMEDY
599. 兽医,4525,COMEDY,599. 吸烟,3235,TRAGEDY
600. 空气,363,COMEDY,600. 主角,1272,COMEDY
601. 美景,1507,COMEDY,601. 自然,105,COMEDY
602. 终止,3777,TRAGEDY,602. 喂食,4394,COMEDY
603. 区块,875,COMEDY,603. 跟随,3492,COMEDY
604. 格,2866,COMEDY,604. 珠宝,2957,COMEDY
605. 入侵,3340,TRAGEDY,605. 项链,4452,COMEDY
606. 黑色,2601,TRAGEDY,606. 协商,2269,COMEDY
607. 来到,1283,COMEDY,607. 游泳,951,COMEDY
608. 迎来,3998,COMEDY,608. 顶部,3421,COMEDY
609. 帮,243,COMEDY,609. 运用,834,COMEDY
610. 苹果,1026,COMEDY,610. 说话,2219,COMEDY
611. 显得,1836,COMEDY,611. 定义,367,TRAGEDY
612. 见到,1726,COMEDY,612. 取决于,1141,TRAGEDY
613. 实例,1914,COMEDY,613. 照射,3163,COMEDY
614. 起始,3995,COMEDY,614. 胸肉,4125,COMEDY
615. 案例,1056,TRAGEDY,615. 教师,1099,COMEDY
616. 热量,1186,COMEDY,616. 关系,104,TRAGEDY
617. 电视,937,COMEDY,617. 保暖,3704,COMEDY
618. 证券,3284,TRAGEDY,618. 预报,1260,COMEDY
619. 金字塔,3734,COMEDY,619. 湖,4708,COMEDY
620. 出售,3364,COMEDY,620. 疼痛,1988,TRAGEDY
621. 时机,4190,COMEDY,621. 制造商,3112,COMEDY
622. 添加剂,4596,COMEDY,622. 饼,2681,COMEDY
623. 船,2881,COMEDY,623. 云计算,1544,COMEDY
624. 碎片,4386,TRAGEDY,624. 完成,134,COMEDY
625. 罗马,2412,COMEDY,625. 委员会,4114,TRAGEDY
626. 打造,1183,COMEDY,626. 袋子,4236,COMEDY
627. 体重,1195,TRAGEDY,627. 沐浴,4304,COMEDY
628. 长度,555,COMEDY,628. 地铁,2471,TRAGEDY
629. 单元,2395,COMEDY,629. 相比,1450,TRAGEDY
630. 承认,3100,TRAGEDY,630. 算法,208,COMEDY
631. 陪伴,1703,COMEDY,631. 形势,4140,COMEDY
632. 砍伐,3890,TRAGEDY,632. 宗教,1409,TRAGEDY
633. 生存,672,TRAGEDY,633. 游,3347,COMEDY
634. 铁路,4034,COMEDY,634. 创业者,2094,COMEDY
635. 升级,1308,COMEDY,635. 考核,3314,TRAGEDY
636. 记忆,1259,TRAGEDY,636. 原告,2635,TRAGEDY
637. 作,1611,COMEDY,637. 举办,2072,COMEDY
638. 困难,689,TRAGEDY,638. 根源,4259,TRAGEDY
639. 放置,1112,COMEDY,639. 总体,2191,COMEDY
640. 区间,3648,COMEDY,640. 观测,1953,COMEDY
641. 指控,3975,TRAGEDY,641. 演出,2383,COMEDY
642. 沙子,4553,COMEDY,642. 公交车,4303,COMEDY
643. 商家,1924,COMEDY,643. 具有,96,COMEDY
644. 物种,1024,TRAGEDY,644. 加快,2173,COMEDY
645. 窗口,2221,COMEDY,645. 帮忙,1892,COMEDY
646. 炸,3600,TRAGEDY,646. 养殖,4176,COMEDY
647. 演员,1511,COMEDY,647. 数据,24,COMEDY
648. 以下,81,COMEDY,648. 梦境,3293,COMEDY
649. 陌生人,3037,TRAGEDY,649. 谷物,3926,COMEDY
650. 时空,2672,COMEDY,650. 地域,3976,COMEDY
651. 运动鞋,3753,COMEDY,651. 电脑,727,COMEDY
652. 胡萝卜,1815,COMEDY,652. 梳理,2489,COMEDY
653. 系列,1499,COMEDY,653. 历程,1579,COMEDY
654. 提升,352,COMEDY,654. 主体,2762,COMEDY
655. 大自然,1086,COMEDY,655. 必需,4521,COMEDY
656. 部,3718,COMEDY,656. 注册,1655,COMEDY
657. 青少年,2114,COMEDY,657. 城,3528,COMEDY
658. 标点,3446,COMEDY,658. 适合,153,COMEDY
659. 采集,2287,COMEDY,659. 综述,4537,COMEDY
660. 厨师,3456,COMEDY,660. 状,2735,TRAGEDY
661. 乡村,2626,COMEDY,661. 觉得,349,COMEDY
662. 绑定,3806,TRAGEDY,662. 喷发,3877,TRAGEDY
663. 插座,4271,COMEDY,663. 密钥,4751,COMEDY
664. 家务,3758,COMEDY,664. 汽车,331,COMEDY
665. 认可,1623,COMEDY,665. 基石,4784,COMEDY
666. 肺,3701,TRAGEDY,666. 加法,3382,COMEDY
667. 开销,3959,TRAGEDY,667. 女生,3796,COMEDY
668. 评分,1652,COMEDY,668. 云,1165,TRAGEDY
669. 均匀,2849,COMEDY,669. 施肥,2514,COMEDY
670. 合作,219,COMEDY,670. 研究,86,COMEDY
671. 健身,600,COMEDY,671. 协作,883,COMEDY
672. 线上,1714,COMEDY,672. 万物,2355,COMEDY
673. 养,1926,COMEDY,673. 芒果,3420,COMEDY
674. 南,3135,COMEDY,674. 名,1041,COMEDY
675. 引力场,4865,TRAGEDY,675. 营销,324,COMEDY
676. 信仰,1194,TRAGEDY,676. 礼仪,2785,COMEDY
677. 轨道,1519,COMEDY,677. 拟,2807,COMEDY
678. 纹理,2750,COMEDY,678. 序列,1083,COMEDY
679. 决策,384,TRAGEDY,679. 陆地,3213,COMEDY
680. 规,3991,TRAGEDY,680. 阐明,3249,COMEDY
681. 使得,372,COMEDY,681. 飞船,3971,COMEDY
682. 升高,1787,COMEDY,682. 参加,414,COMEDY
683. 鲈鱼,4871,COMEDY,683. 父亲,1979,TRAGEDY
684. 路,1279,COMEDY,684. 隐患,3722,TRAGEDY
685. 代替,2024,COMEDY,685. 视觉,656,COMEDY
686. 外貌,3339,COMEDY,686. 月亮,2235,COMEDY
687. 执行,389,TRAGEDY,687. 宫保,4721,COMEDY
688. 盗窃,3875,TRAGEDY,688. 塑料,766,COMEDY
689. 测试,303,COMEDY,689. 瓷砖,2904,COMEDY
690. 玩耍,1717,COMEDY,690. 干旱,2697,TRAGEDY
691. 解,1369,COMEDY,691. 解密,3908,COMEDY
692. 个体,1235,COMEDY,692. 落,2369,TRAGEDY
693. 非,1506,TRAGEDY,693. 配料,1564,COMEDY
694. 引进,4903,COMEDY,694. 轴,2455,TRAGEDY
695. 可读性,3113,COMEDY,695. 因果,3478,TRAGEDY
696. 破解,4460,COMEDY,696. 兴起,3962,COMEDY
697. 涵盖,1442,COMEDY,697. 话语,4002,COMEDY
698. 训练,230,COMEDY,698. 结构,232,TRAGEDY
699. 疗法,2560,TRAGEDY,699. 书架,4496,COMEDY
700. 小学,2907,COMEDY,700. 压力,274,TRAGEDY
701. 骨头,4653,TRAGEDY,701. 诗歌,490,TRAGEDY
702. 想想,4215,COMEDY,702. 家,482,COMEDY
703. 遭受,2654,TRAGEDY,703. 曲线,2526,COMEDY
704. 感,453,COMEDY,704. 层次,1501,TRAGEDY
705. 通风,2098,COMEDY,705. 作出,1993,COMEDY
706. 事项,801,COMEDY,706. 美景,1507,COMEDY
707. 脸上,4105,COMEDY,707. 上,1115,COMEDY
708. 总统,2823,COMEDY,708. 黄瓜,2483,COMEDY
709. 落下,4333,TRAGEDY,709. 哪里,1046,COMEDY
710. 再生,1203,COMEDY,710. 时机,4190,COMEDY
711. 网,2591,COMEDY,711. 网站,428,COMEDY
712. 按下,3392,COMEDY,712. 生命,275,TRAGEDY
713. 购物,580,COMEDY,713. 中文,733,COMEDY
714. 银行卡,3844,COMEDY,714. 碗,2069,COMEDY
715. 孩子,174,COMEDY,715. 草原,2367,COMEDY
716. 野外,4139,COMEDY,716. 专业,478,TRAGEDY
717. 微生物,3307,COMEDY,717. 远离,2452,TRAGEDY
718. 方程式,2581,COMEDY,718. 微信,2171,COMEDY
719. 书籍,893,COMEDY,719. 南京,4426,COMEDY
720. 乘积,3574,COMEDY,720. 混凝土,4183,TRAGEDY
721. 相比,1450,COMEDY,721. 获胜,3552,COMEDY
722. 易于,1251,COMEDY,722. 班,3797,COMEDY
723. 界面,1017,COMEDY,723. 排,3108,COMEDY
724. 之一,132,COMEDY,724. 后面,2773,TRAGEDY
725. 流感,4564,TRAGEDY,725. 描绘,1586,COMEDY
726. 黄油,1997,COMEDY,726. 事故,1416,TRAGEDY
727. 区分,2603,COMEDY,727. 淀粉,2667,COMEDY
728. 停止,1686,TRAGEDY,728. 撒上,2031,COMEDY
729. 力学,1449,COMEDY,729. 听众,2602,COMEDY
730. 含,2154,COMEDY,730. 治理,1802,TRAGEDY
731. 风险,201,TRAGEDY,731. 浸泡,3292,COMEDY
732. 石油,3418,TRAGEDY,732. 进入,594,COMEDY
733. 谈论,2653,COMEDY,733. 潮流,2511,COMEDY
734. 花香,4229,COMEDY,734. 核,2143,TRAGEDY
735. 奥秘,3985,TRAGEDY,735. 专家,892,COMEDY
736. 喜欢,97,COMEDY,736. 开展,1070,COMEDY
737. 银,4376,COMEDY,737. 胡椒,2217,COMEDY
738. 王明,3487,COMEDY,738. 认同,2897,COMEDY
739. 梦境,3293,COMEDY,739. 做法,1407,COMEDY
740. 卖家,4152,COMEDY,740. 拼接,4090,COMEDY
741. 消防,4663,TRAGEDY,741. 感染,1498,TRAGEDY
742. 系数,2201,COMEDY,742. 左侧,4124,COMEDY
743. 手套,3716,COMEDY,743. 领域,52,COMEDY
744. 形状,718,COMEDY,744. 构建,897,COMEDY
745. 花草,4575,COMEDY,745. 梵高,4563,TRAGEDY
746. 改编,4910,COMEDY,746. 好奇心,2565,COMEDY
747. 归类,2350,COMEDY,747. 蜂蜜,1981,COMEDY
748. 父亲,1979,TRAGEDY,748. 融合,1148,COMEDY
749. 涂抹,2397,COMEDY,749. 忘记,2275,TRAGEDY
750. 打算,1938,COMEDY,750. 特长,4911,COMEDY
751. 样子,3665,COMEDY,751. 唐诗,4892,COMEDY
752. 智商,3850,COMEDY,752. 匹配,1125,COMEDY
753. 黑客,2756,TRAGEDY,753. 心中,1935,TRAGEDY
754. 做到,1592,COMEDY,754. 在线,2568,COMEDY
755. 开源,3633,COMEDY,755. 咨询师,3790,TRAGEDY
756. 复杂,4098,TRAGEDY,756. 菠菜,4201,COMEDY
757. 窗,2867,COMEDY,757. 恢复,949,COMEDY
758. 店,1618,COMEDY,758. 安全性,631,NEUTRAL
759. 外,2015,COMEDY,759. 分裂,3472,TRAGEDY
760. 汉语,3363,COMEDY,760. 中性,4811,NEUTRAL
761. 广场,3110,COMEDY,761. 新生儿,2993,COMEDY
762. 家乡,3273,COMEDY,762. 正义,3486,TRAGEDY
763. 虫,4688,COMEDY,763. 微波炉,3203,COMEDY
764. 晋升,3395,COMEDY,764. 完美,4971,COMEDY
765. 倒,3148,TRAGEDY,765. 灌溉,4976,COMEDY
766. 理性,3437,COMEDY,766. 积累,1628,NEUTRAL
767. 灭绝,2640,TRAGEDY,767. 咨询,665,NEUTRAL
768. 尊重,545,COMEDY,768. 穿越,2157,COMEDY
769. 人类,63,COMEDY,769. 活,3602,COMEDY
770. 题目,730,COMEDY,770. 学习者,4955,COMEDY
771. 痛苦,2164,TRAGEDY,771. 提供,19,COMEDY
772. 考核,3314,TRAGEDY,772. 体会,3518,NEUTRAL
773. 枫叶,3658,COMEDY,773. 热爱,1269,COMEDY
774. 折射,3060,COMEDY,774. 现代,3137,NEUTRAL
775. 玛丽,1013,COMEDY,775. 航空,2536,NEUTRAL
776. 启发,2254,COMEDY,776. 饮品,1956,COMEDY
777. 料酒,1764,COMEDY,777. 笔记,3470,NEUTRAL
778. 上海,1211,COMEDY,778. 赞赏,4268,COMEDY
779. 薄片,3960,COMEDY,779. 精通,4355,NEUTRAL
780. 极地,3315,TRAGEDY,780. 思想,546,NEUTRAL
781. 笑话,1508,COMEDY,781. 装置,2295,COMEDY
782. 家族,1677,COMEDY,782. 瞬间,3018,COMEDY
783. 开关,2545,NEUTRAL,783. 秘密,2678,TRAGEDY
784. 人力,1419,NEUTRAL,784. 实力,1964,TRAGEDY
785. 结,4852,TRAGEDY,785. 销售员,4692,COMEDY
786. 圈,4733,NEUTRAL,786. 发音,2580,COMEDY
787. 追溯,1912,TRAGEDY,787. 烤制,2513,COMEDY
788. 命题,4323,NEUTRAL,788. 发送,1158,COMEDY
789. 诉讼,1859,TRAGEDY,789. 运动鞋,3753,COMEDY
790. 审核,2934,NEUTRAL,790. 灰色,4189,TRAGEDY
791. 乐曲,4683,COMEDY,791. 入手,1757,COMEDY
792. 承诺,2473,NEUTRAL,792. 餐饮,1995,COMEDY
793. 复杂度,4407,NEUTRAL,793. 狗狗,1028,COMEDY
794. 尊严,4889,TRAGEDY,794. 习惯,432,TRAGEDY
795. 太阳系,867,NEUTRAL,795. 场地,1539,COMEDY
796. 手指,2765,NEUTRAL,796. 避免,152,TRAGEDY
797. 明星,2949,COMEDY,797. 派,4832,COMEDY
798. 参考,659,NEUTRAL,798. 基于,1014,COMEDY
799. 价值观,831,NEUTRAL,799. 受益,4249,COMEDY
800. 成为,98,NEUTRAL,800. 判断,535,TRAGEDY
801. 系统,56,NEUTRAL,801. 结合,494,COMEDY
802. 多样性,961,NEUTRAL,802. 出版社,4413,COMEDY
803. 公交,3733,NEUTRAL,803. 榜样,4634,COMEDY
804. 心态,1080,NEUTRAL,804. 持,4505,TRAGEDY
805. 体内,2372,NEUTRAL,805. 面对,638,TRAGEDY
806. 定制,1647,NEUTRAL,806. 鲸鱼,3069,COMEDY
807. 避免,152,TRAGEDY,807. 眼,2797,TRAGEDY
808. 雨水,3751,TRAGEDY,808. 黑客,2756,TRAGEDY
809. 外观,1067,NEUTRAL,809. 消费者,449,COMEDY
810. 卡路里,3240,NEUTRAL,810. 超过,920,COMEDY
811. 方,742,COMEDY,811. 指令,1478,COMEDY
812. 焯水,4929,COMEDY,812. 机票,3034,COMEDY
813. 东京,2738,COMEDY,813. 舞蹈,862,COMEDY
814. 记住,1833,COMEDY,814. 批评,2232,TRAGEDY
815. 法律,337,TRAGEDY,815. 包含,284,COMEDY
816. 教授,1603,COMEDY,816. 当地,452,COMEDY
817. 视觉,656,COMEDY,817. 退货,4102,COMEDY
818. 条件,313,COMEDY,818. 紫外线,3865,TRAGEDY
819. 推荐,210,COMEDY,819. 男女,4057,COMEDY
820. 注射,4882,TRAGEDY,820. 抓,4690,COMEDY
821. 听听,3597,COMEDY,821. 烧烤,3178,COMEDY
822. 青椒,2616,COMEDY,822. 保健,792,COMEDY
823. 建筑物,1530,COMEDY,823. 防治,3771,TRAGEDY
824. 债券,2858,TRAGEDY,824. 里程碑,4609,COMEDY
825. 骨骼,3125,TRAGEDY,825. 举行,2624,COMEDY
826. 意思,964,COMEDY,826. 开发者,2821,COMEDY
827. 承载,4625,COMEDY,827. 风暴,1818,TRAGEDY
828. 调料,1857,COMEDY,828. 站立,4995,COMEDY
829. 蒸汽,4467,COMEDY,829. 珍珠,3724,COMEDY
830. 棋子,3140,COMEDY,830. 改写,3936,COMEDY
831. 老虎,3403,TRAGEDY,831. 唱,3678,COMEDY
832. 物理,797,COMEDY,832. 收益,1222,COMEDY
833. 异常,2341,TRAGEDY,833. 晋升,3395,COMEDY
834. 核心,628,COMEDY,834. 建筑物,1530,COMEDY
835. 禁止,2566,TRAGEDY,835. 韩国,4017,COMEDY
836. 房间,622,COMEDY,836. 步行,2080,COMEDY
837. 文物,3082,COMEDY,837. 人数,1238,COMEDY
838. 潮流,2511,COMEDY,838. 拿,1716,COMEDY
839. 碱,2534,COMEDY,839. 故宫,3778,COMEDY
840. 促销,1830,COMEDY,840. 围绕,2264,COMEDY
841. 样本,1452,COMEDY,841. 火灾,2600,TRAGEDY
842. 向上,3378,COMEDY,842. 试试,1775,COMEDY
843. 分支,2019,COMEDY,843. 香菜,4167,COMEDY
844. 故乡,4937,TRAGEDY,844. 影响力,1448,COMEDY
845. 来源于,4449,COMEDY,845. 允许,1286,COMEDY
846. 来临,4840,COMEDY,846. 续航,3832,COMEDY
847. 形容,3019,COMEDY,847. 居民,977,COMEDY
848. 电线,3520,COMEDY,848. 号,1565,COMEDY
849. 溶解,3433,TRAGEDY,849. 聊天,971,COMEDY
850. 唱,3678,COMEDY,850. 木,2740,COMEDY
851. 为,14,COMEDY,851. 全球,229,COMEDY
852. 现场,1395,COMEDY,852. 影响,40,COMEDY
853. 理想,3290,COMEDY,853. 石油,3418,TRAGEDY
854. 位置,292,COMEDY,854. 操作,213,COMEDY
855. 传输,1049,COMEDY,855. 汤,2018,COMEDY
856. 语文,3963,COMEDY,856. 房地产,1763,COMEDY
857. 古代,751,TRAGEDY,857. 后果,1848,TRAGEDY
