"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
",order-0,shuffle0-test0,"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
.1",order-1,shuffle1-test0
425. 餐桌,2959,COMEDY,425. 桌子,2450,COMEDY
426. 犯罪,1196,TRAGEDY,426. 指纹,4611,TRAGEDY
427. 细菌,2007,TRAGEDY,427. 地球,172,COMEDY
428. 哲学家,3181,COMEDY,428. 志愿者,1715,COMEDY
429. 写出,2737,COMEDY,429. 语调,4647,COMEDY
430. 膝盖,3941,COMEDY,430. 学者,3515,COMEDY
431. 提交,1693,TRAGEDY,431. 惊喜,2703,COMEDY
432. 罪犯,3742,TRAGEDY,432. 抑制,3180,TRAGEDY
433. 品尝,1208,COMEDY,433. 后端,3695,COMEDY
434. 路线,1438,COMEDY,434. 升,2746,COMEDY
435. 右,2726,COMEDY,435. 敬礼,3398,COMEDY
436. 改变,301,COMEDY,436. 导入,2558,COMEDY
437. 预防,762,TRAGEDY,437. 举措,4571,COMEDY
438. 虾,3236,COMEDY,438. 骨,4907,TRAGEDY
439. 共产党,4669,TRAGEDY,439. 演员,1511,COMEDY
440. 幽默,4389,COMEDY,440. 辣椒,1648,COMEDY
441. 判断,535,TRAGEDY,441. 探索,267,COMEDY
442. 摆脱,3092,COMEDY,442. 变形,3393,COMEDY
443. 草地,2100,COMEDY,443. 展开,1397,COMEDY
444. 鉴定,3770,TRAGEDY,444. 喝,1204,COMEDY
445. 营销,324,COMEDY,445. 面团,1673,COMEDY
446. 客人,1514,COMEDY,446. 注,3462,TRAGEDY
447. 查,2323,TRAGEDY,447. 安全,107,COMEDY
448. 基因,779,TRAGEDY,448. 葱花,3707,COMEDY
449. 对比,1396,COMEDY,449. 当地,452,COMEDY
450. 抱,4826,COMEDY,450. 干涉,4224,TRAGEDY
451. 葱花,3707,COMEDY,451. 声,1915,COMEDY
452. 要素,1970,TRAGEDY,452. 学科,1459,TRAGEDY
453. 进食,4661,COMEDY,453. 寓意,3862,TRAGEDY
454. 命题,4323,TRAGEDY,454. 文案,3198,COMEDY
455. 视,4590,TRAGEDY,455. 团队,167,COMEDY
456. 受访者,4869,COMEDY,456. 卫星,1522,TRAGEDY
457. 重复,1671,COMEDY,457. 策略,263,TRAGEDY
458. 动力学,4780,TRAGEDY,458. 晶体,4731,TRAGEDY
459. 招聘,1010,COMEDY,459. 谈论,2653,COMEDY
460. 温室,1209,COMEDY,460. 持有,3375,TRAGEDY
461. 视频,710,COMEDY,461. 获胜,3552,COMEDY
462. 消息,1303,COMEDY,462. 损害,1807,TRAGEDY
463. 配置,789,TRAGEDY,463. 占比,3477,TRAGEDY
464. 总监,4830,TRAGEDY,464. 指控,3975,TRAGEDY
465. 手法,2058,COMEDY,465. 艺术家,1363,COMEDY
466. 交际,4914,COMEDY,466. 样,3922,COMEDY
467. 气球,3164,COMEDY,467. 靠近,2466,COMEDY
468. 烘烤,4285,COMEDY,468. 笑话,1508,COMEDY
469. 违反,2109,TRAGEDY,469. 点缀,3555,COMEDY
470. 净化器,3085,TRAGEDY,470. 领导,858,COMEDY
471. 创意,445,COMEDY,471. 得出,1104,TRAGEDY
472. 作息,3476,TRAGEDY,472. 意志,2225,TRAGEDY
473. 场合,1202,TRAGEDY,473. 水平,351,TRAGEDY
474. 没有,106,TRAGEDY,474. 你,4,COMEDY
475. 选手,2440,COMEDY,475. 开头,1615,COMEDY
476. 大师,4549,TRAGEDY,476. 事故,1416,TRAGEDY
477. 明星,2949,COMEDY,477. 饮酒,3170,COMEDY
478. 巴黎,1408,COMEDY,478. 地毯,2932,COMEDY
479. 变量,554,TRAGEDY,479. 蒜,1591,COMEDY
480. 油,967,COMEDY,480. 爱情,448,COMEDY
481. 吸,4941,COMEDY,481. 超越,2163,COMEDY
482. 瓶颈,3682,TRAGEDY,482. 颗粒,3040,TRAGEDY
483. 夹,4982,COMEDY,483. 地上,3154,COMEDY
484. 批准,4592,COMEDY,484. 动物,187,COMEDY
485. 竞赛,3636,COMEDY,485. 看出,2181,COMEDY
486. 蒸发,4185,TRAGEDY,486. 重量,1035,TRAGEDY
487. 碎片,4386,TRAGEDY,487. 德国,2125,TRAGEDY
488. 汉语,3363,COMEDY,488. 歧视,2724,TRAGEDY
489. 沉迷,3878,TRAGEDY,489. 起源,1574,TRAGEDY
490. 她们,3094,COMEDY,490. 月光,4703,COMEDY
491. 树枝,3979,COMEDY,491. 暂停,3897,COMEDY
492. 推广,419,COMEDY,492. 剩下,2305,TRAGEDY
493. 擅长,1129,COMEDY,493. 得以,2619,COMEDY
494. 映射,3270,COMEDY,494. 线索,2193,TRAGEDY
495. 季,4232,COMEDY,495. 马,3081,COMEDY
496. 海岸,4577,COMEDY,496. 白色,2589,COMEDY
497. 法语,2168,COMEDY,497. 赛事,4106,COMEDY
498. 做,115,COMEDY,498. 破解,4460,COMEDY
499. 精神,505,COMEDY,499. 糖浆,4380,COMEDY
500. 处方,4408,TRAGEDY,500. 语,2020,TRAGEDY
501. 社交,220,COMEDY,501. 小偷,4774,COMEDY
502. 光线,904,COMEDY,502. 回到,1558,COMEDY
503. 进度,1696,COMEDY,503. 思想,546,TRAGEDY
504. 话题,637,COMEDY,504. 驾驶员,3799,COMEDY
505. 现场,1395,COMEDY,505. 旅游,279,COMEDY
506. 洗手,3952,COMEDY,506. 红烧肉,3029,COMEDY
507. 制造,732,COMEDY,507. 慢跑,3302,COMEDY
508. 热锅,3635,COMEDY,508. 小雨,4967,COMEDY
509. 得出,1104,COMEDY,509. 面包,1069,COMEDY
510. 查找,1134,COMEDY,510. 沙滩,1422,COMEDY
511. 重写,3522,COMEDY,511. 加重,4184,TRAGEDY
512. 流动,2030,COMEDY,512. 流动性,4945,COMEDY
513. 低碳,2943,COMEDY,513. 游览,2913,COMEDY
514. 导入,2558,COMEDY,514. 自由,874,COMEDY
515. 提及,4700,COMEDY,515. 盒子,2968,COMEDY
516. 开设,4617,COMEDY,516. 演化,1612,COMEDY
517. 特斯拉,4595,COMEDY,517. 煎,1867,COMEDY
518. 原料,2743,COMEDY,518. 经济,226,TRAGEDY
519. 慈善,2837,COMEDY,519. 航班,3838,COMEDY
520. 房子,1937,COMEDY,520. 说说,3064,COMEDY
521. 水温,4511,COMEDY,521. 家园,1822,COMEDY
522. 爱因斯坦,3845,COMEDY,522. 写作,645,COMEDY
523. 拍摄,1939,COMEDY,523. 分享,403,COMEDY
524. 电视剧,2151,COMEDY,524. 醒来,4947,COMEDY
525. 尊重,545,COMEDY,525. 文,759,COMEDY
526. 疲劳,2196,TRAGEDY,526. 生姜,4151,COMEDY
527. 前所未有,3819,COMEDY,527. 散步,1497,COMEDY
528. 借,4958,COMEDY,528. 西兰花,3825,COMEDY
529. 为什么,3953,COMEDY,529. 海平面,1829,TRAGEDY
530. 头发,2065,COMEDY,530. 还款,3038,TRAGEDY
531. 力学,1449,COMEDY,531. 雇主,4682,TRAGEDY
532. 上,1115,COMEDY,532. 大战,3617,TRAGEDY
533. 面条,1750,COMEDY,533. 运作,2390,COMEDY
534. 数据库,907,COMEDY,534. 顶部,3421,COMEDY
535. 缝,4626,COMEDY,535. 简化,2247,COMEDY
536. 对手,924,TRAGEDY,536. 取得,598,COMEDY
537. 次数,1051,COMEDY,537. 做,115,COMEDY
538. 扩展,1029,COMEDY,538. 受到,355,TRAGEDY
539. 形势,4140,COMEDY,539. 适合,153,COMEDY
540. 电视机,3563,COMEDY,540. 蛇,2972,TRAGEDY
541. 淀粉,2667,COMEDY,541. 画出,4856,COMEDY
542. 暴露,3013,TRAGEDY,542. 文本,136,TRAGEDY
543. 节约,1027,COMEDY,543. 宠物,429,COMEDY
544. 过滤,1788,COMEDY,544. 闪耀,3905,COMEDY
545. 原告,2635,TRAGEDY,545. 去,116,TRAGEDY
546. 拍打,4275,COMEDY,546. 速率,3073,TRAGEDY
547. 主语,2916,COMEDY,547. 专注于,4209,TRAGEDY
548. 配上,3459,COMEDY,548. 视觉,656,COMEDY
549. 动作,693,COMEDY,549. 划分,2060,TRAGEDY
550. 小球,2848,COMEDY,550. 塑造,1826,COMEDY
551. 旅,1873,COMEDY,551. 战斗,1706,TRAGEDY
552. 冠军,2794,COMEDY,552. 站立,4995,COMEDY
553. 可读性,3113,COMEDY,553. 时,2461,TRAGEDY
554. 意思,964,COMEDY,554. 门店,3767,COMEDY
555. 摄取,4204,COMEDY,555. 懂得,3621,COMEDY
556. 公民,2890,COMEDY,556. 补,4767,COMEDY
557. 折,3442,TRAGEDY,557. 插件,3824,COMEDY
558. 美好,1533,COMEDY,558. 人士,1156,TRAGEDY
559. 巴西,4600,COMEDY,559. 谜题,2952,COMEDY
560. 伤害,1240,TRAGEDY,560. 机制,625,TRAGEDY
561. 攻击,851,TRAGEDY,561. 连衣裙,3805,COMEDY
562. 办法,2029,COMEDY,562. 电,1606,TRAGEDY
563. 准确率,2971,COMEDY,563. 看法,818,TRAGEDY
564. 样式,1989,COMEDY,564. 某人,4687,TRAGEDY
565. 紫外线,3865,TRAGEDY,565. 名叫,2172,COMEDY
566. 加上,1312,COMEDY,566. 农作物,4021,TRAGEDY
567. 活,3602,COMEDY,567. 氧化,2090,TRAGEDY
568. 解除,4808,COMEDY,568. 安装,525,COMEDY
569. 洗澡,2782,COMEDY,569. 里程碑,4609,COMEDY
570. 午餐,2690,COMEDY,570. 拟,2807,COMEDY
571. 展现,748,COMEDY,571. 涌现,3727,COMEDY
572. 体检,3308,TRAGEDY,572. 空格,2384,COMEDY
573. 恢复,949,COMEDY,573. 规律,1102,COMEDY
574. 成本,307,TRAGEDY,574. 阻力,3353,TRAGEDY
575. 质地,2752,COMEDY,575. 皮肤,804,COMEDY
576. 连接,506,COMEDY,576. 盗,4991,TRAGEDY
577. 重量,1035,TRAGEDY,577. 失业,3009,TRAGEDY
578. 合同,707,TRAGEDY,578. 原告,2635,TRAGEDY
579. 收获,2144,COMEDY,579. 心脏,2340,TRAGEDY
580. 范围,391,COMEDY,580. 炎症,4237,TRAGEDY
581. 元素,204,COMEDY,581. 词汇,1018,COMEDY
582. 电动车,4771,COMEDY,582. 头发,2065,COMEDY
583. 性能,360,COMEDY,583. 热带,2454,COMEDY
584. 磁场,2739,COMEDY,584. 替换,1512,COMEDY
585. 命令,988,TRAGEDY,585. 带宽,4340,COMEDY
586. 橄榄油,1541,COMEDY,586. 埃及,3379,COMEDY
587. 财务,451,TRAGEDY,587. 付出,1678,TRAGEDY
588. 入口,4562,COMEDY,588. 社交,220,COMEDY
589. 冰块,2861,COMEDY,589. 个人,145,COMEDY
590. 作为,509,COMEDY,590. 密封,3958,TRAGEDY
591. 默认,2575,TRAGEDY,591. 获取,427,COMEDY
592. 质数,2240,COMEDY,592. 特长,4911,COMEDY
593. 定义,367,COMEDY,593. 设备,181,COMEDY
594. 奶油,1754,COMEDY,594. 指明,3406,COMEDY
595. 股市,3864,TRAGEDY,595. 得分,1504,COMEDY
596. 赞扬,2953,COMEDY,596. 海浪,2669,COMEDY
597. 墙壁,2370,TRAGEDY,597. 森林,772,COMEDY
598. 煮沸,3183,COMEDY,598. 拓宽,3610,COMEDY
599. 使得,372,COMEDY,599. 官,3672,TRAGEDY
600. 建筑师,4280,COMEDY,600. 淋,4802,TRAGEDY
601. 阳台,4300,COMEDY,601. 价,3539,COMEDY
602. 含义,1250,TRAGEDY,602. 躺,4441,COMEDY
603. 幸福感,3693,COMEDY,603. 爱因斯坦,3845,COMEDY
604. 乙,2612,COMEDY,604. 难点,4656,TRAGEDY
605. 感性,4895,TRAGEDY,605. 口味,664,COMEDY
606. 专注于,4209,COMEDY,606. 哥哥,4969,COMEDY
607. 女神,4012,COMEDY,607. 面,823,COMEDY
608. 续写,3687,COMEDY,608. 形象,650,COMEDY
609. 和谐,2676,COMEDY,609. 边缘,1732,TRAGEDY
610. 处,615,TRAGEDY,610. 同意,1079,COMEDY
611. 星,2032,COMEDY,611. 关爱,2261,COMEDY
612. 中成药,4561,TRAGEDY,612. 成长,438,TRAGEDY
613. 咨询,665,COMEDY,613. 黄瓜,2483,COMEDY
614. 启动,1521,COMEDY,614. 分裂,3472,TRAGEDY
615. 市民,2187,COMEDY,615. 父,4517,TRAGEDY
616. 我,3,COMEDY,616. 氧气,1184,COMEDY
617. 回,2831,TRAGEDY,617. 口红,3534,COMEDY
618. 放入,589,COMEDY,618. 差别,4959,COMEDY
619. 生成,53,COMEDY,619. 指南,849,COMEDY
620. 试验,2691,TRAGEDY,620. 响应,1305,COMEDY
621. 公交车,4303,COMEDY,621. 佛教,2334,TRAGEDY
622. 比,2903,TRAGEDY,622. 免受,4315,COMEDY
623. 摄影,2561,COMEDY,623. 习性,3390,COMEDY
624. 加重,4184,TRAGEDY,624. 人力,1419,COMEDY
625. 酸奶,2546,COMEDY,625. 地点,1021,COMEDY
626. 流行,916,COMEDY,626. 密码,821,COMEDY
627. 队伍,2135,COMEDY,627. 盘,2673,COMEDY
628. 板,1731,TRAGEDY,628. 骑行,3443,COMEDY
629. 轮廓,4297,TRAGEDY,629. 主旨,3254,COMEDY
630. 体积,1364,COMEDY,630. 相似度,4056,COMEDY
631. 鸟,1248,COMEDY,631. 牛排,2810,COMEDY
632. 承载,4625,TRAGEDY,632. 主,4409,COMEDY
633. 报告,456,TRAGEDY,633. 猜,2484,COMEDY
634. 金黄,4293,COMEDY,634. 爆发,2990,TRAGEDY
635. 完成,134,COMEDY,635. 写下,3593,COMEDY
636. 桥梁,3276,COMEDY,636. 东西,886,COMEDY
637. 气体,670,COMEDY,637. 防守,3253,TRAGEDY
638. 进去,4084,COMEDY,638. 困惑,2613,COMEDY
639. 尝试,179,COMEDY,639. 书架,4496,COMEDY
640. 功能性,4455,COMEDY,640. 强化,1536,TRAGEDY
641. 祝,1636,COMEDY,641. 意思,964,COMEDY
642. 分支,2019,COMEDY,642. 增加,127,COMEDY
643. 饮水,3974,COMEDY,643. 刺激,1365,COMEDY
644. 侧,2043,COMEDY,644. 花椒,4200,COMEDY
645. 悬挂,3450,TRAGEDY,645. 受,382,TRAGEDY
646. 密钥,4751,TRAGEDY,646. 灯泡,3241,COMEDY
647. 蛋白,3001,COMEDY,647. 跨,2046,COMEDY
648. 香气,1980,COMEDY,648. 加速度,2307,COMEDY
649. 反射,2073,COMEDY,649. 向上,3378,COMEDY
650. 法院,1548,TRAGEDY,650. 乙方,2139,COMEDY
651. 技巧,238,COMEDY,651. 虚构,3784,COMEDY
652. 份额,1779,COMEDY,652. 线路,2868,COMEDY
653. 餐饮,1995,COMEDY,653. 激发,1236,COMEDY
654. 服务员,2062,COMEDY,654. 个性化,1893,COMEDY
655. 替代,1637,COMEDY,655. 白云,3910,COMEDY
656. 服装,1225,COMEDY,656. 采样,4974,COMEDY
657. 股份,4086,COMEDY,657. 木星,2128,COMEDY
658. 起来,316,COMEDY,658. 平底锅,3895,COMEDY
659. 环,2874,COMEDY,659. 提到,743,COMEDY
660. 坚持不懈,3423,COMEDY,660. 使,112,COMEDY
661. 不锈钢,4005,COMEDY,661. 大海,3184,COMEDY
662. 座椅,3580,COMEDY,662. 营业,3708,COMEDY
663. 配料,1564,COMEDY,663. 完毕,4159,TRAGEDY
664. 花坛,4979,COMEDY,664. 流派,2951,COMEDY
665. 探索,267,COMEDY,665. 分歧,4655,TRAGEDY
666. 画出,4856,COMEDY,666. 折射,3060,COMEDY
667. 访问,734,COMEDY,667. 司机,3609,COMEDY
668. 酱汁,3218,COMEDY,668. 心血管,2789,TRAGEDY
669. 折射,3060,TRAGEDY,669. 列出,713,COMEDY
670. 程,3244,TRAGEDY,670. 食物链,4320,TRAGEDY
671. 观众,774,COMEDY,671. 带有,1411,COMEDY
672. 权衡,3891,TRAGEDY,672. 证书,2944,COMEDY
673. 土星,2956,TRAGEDY,673. 弱点,3817,TRAGEDY
674. 雕塑,3498,TRAGEDY,674. 全麦,3380,COMEDY
675. 命运,1847,TRAGEDY,675. 东京,2738,COMEDY
676. 农产品,4635,COMEDY,676. 汉语,3363,COMEDY
677. 脸,2786,COMEDY,677. 道,2085,COMEDY
678. 享有,3820,COMEDY,678. 棕色,4423,TRAGEDY
679. 相机,2705,COMEDY,679. 思绪,4488,TRAGEDY
680. 参与度,4153,COMEDY,680. 放到,3670,COMEDY
681. 负载,2884,TRAGEDY,681. 门票,4109,COMEDY
682. 薪酬,3785,COMEDY,682. 领域,52,COMEDY
683. 烤制,2513,COMEDY,683. 垃圾,341,TRAGEDY
684. 听取,2394,TRAGEDY,684. 滤,3927,COMEDY
685. 编号,2696,TRAGEDY,685. 星际,4203,COMEDY
686. 食谱,1309,COMEDY,686. 露营,3151,COMEDY
687. 缺陷,2529,TRAGEDY,687. 参与度,4153,COMEDY
688. 限度,3768,TRAGEDY,688. 查,2323,COMEDY
689. 食品,347,COMEDY,689. 代入,3351,COMEDY
690. 过滤器,3652,TRAGEDY,690. 布局,1187,COMEDY
691. 年龄段,4142,COMEDY,691. 分散,2300,COMEDY
692. 小鸟,2081,COMEDY,692. 远方,4206,TRAGEDY
693. 诈骗,3999,TRAGEDY,693. 措辞,2609,COMEDY
694. 即,2590,COMEDY,694. 汉堡,3232,COMEDY
695. 除以,3773,COMEDY,695. 竞争力,1091,TRAGEDY
696. 选用,1851,COMEDY,696. 单词,336,COMEDY
697. 到来,2456,COMEDY,697. 饺子,4060,COMEDY
698. 切片,2770,COMEDY,698. 结交,3907,COMEDY
699. 列表,335,COMEDY,699. 知识,180,TRAGEDY
700. 灌溉,4976,COMEDY,700. 小镇,2435,COMEDY
701. 门,1322,COMEDY,701. 网,2591,COMEDY
702. 负责人,3688,TRAGEDY,702. 口腔,3106,COMEDY
703. 效果,249,COMEDY,703. 终端,3496,TRAGEDY
704. 作用力,4551,COMEDY,704. 贵族,4051,TRAGEDY
705. 生效,3981,COMEDY,705. 晚餐,1835,COMEDY
706. 碰撞,2569,TRAGEDY,706. 保险,835,TRAGEDY
707. 防御,2779,TRAGEDY,707. 愿意,1020,COMEDY
708. 单位,850,COMEDY,708. 救赎,3628,TRAGEDY
709. 诗人,2276,TRAGEDY,709. 比率,4468,TRAGEDY
710. 牛奶,745,COMEDY,710. 指点,4402,COMEDY
711. 电力,2190,COMEDY,711. 厨房,1243,COMEDY
712. 诚实,4890,COMEDY,712. 目光,4054,TRAGEDY
713. 经济学,3425,TRAGEDY,713. 脚本,1832,COMEDY
714. 相乘,4459,COMEDY,714. 操作,213,COMEDY
715. 东京,2738,COMEDY,715. 传说,2022,COMEDY
716. 厚度,3533,COMEDY,716. 付,4050,COMEDY
717. 心血管,2789,TRAGEDY,717. 销售量,3142,COMEDY
718. 艺术,319,COMEDY,718. 情,1776,TRAGEDY
719. 粒,4298,COMEDY,719. 访问,734,COMEDY
720. 肺部,4220,TRAGEDY,720. 时刻,1582,TRAGEDY
721. 财富,1621,COMEDY,721. 顾问,2638,COMEDY
722. 区域,538,NEUTRAL,722. 没有,106,TRAGEDY
723. 忽视,1916,TRAGEDY,723. 相似性,4567,COMEDY
724. 迎来,3998,COMEDY,724. 必要,2362,TRAGEDY
725. 这样,715,NEUTRAL,725. 风光,2176,COMEDY
726. 月亮,2235,TRAGEDY,726. 牛肉,1455,COMEDY
727. 鼠标,3705,NEUTRAL,727. 阳光,491,COMEDY
728. 医学,504,NEUTRAL,728. 汤匙,2132,COMEDY
729. 钠,4117,NEUTRAL,729. 流动,2030,COMEDY
730. 位数,2572,NEUTRAL,730. 美学,3121,COMEDY
731. 复杂度,4407,TRAGEDY,731. 姓名,1482,COMEDY
732. 入侵,3340,TRAGEDY,732. 质,1894,TRAGEDY
733. 餐具,2298,NEUTRAL,733. 石头,1936,TRAGEDY
734. 球,806,COMEDY,734. 借鉴,3549,COMEDY
735. 现象,582,NEUTRAL,735. 保湿,3455,COMEDY
736. 数学家,4994,NEUTRAL,736. 完整性,2851,TRAGEDY
737. 楼,4020,NEUTRAL,737. 标注,2915,COMEDY
738. 损害,1807,TRAGEDY,738. 陆地,3213,COMEDY
739. 手续,4723,NEUTRAL,739. 编辑器,4055,COMEDY
740. 领导力,4000,COMEDY,740. 剪,4879,COMEDY
741. 中性,4811,NEUTRAL,741. 景观,1520,COMEDY
742. 占,1793,NEUTRAL,742. 休闲,1925,COMEDY
743. 波动,1691,NEUTRAL,743. 那,848,TRAGEDY
744. 党,2112,NEUTRAL,744. 石,4267,TRAGEDY
745. 叫,1463,COMEDY,745. 铺,4645,COMEDY
746. 装置,2295,NEUTRAL,746. 孔,4314,TRAGEDY
747. 神,2443,COMEDY,747. 食欲,4011,COMEDY
748. 字,460,NEUTRAL,748. 人体,1015,COMEDY
749. 维,4961,NEUTRAL,749. 沙拉,1702,COMEDY
750. 艺术品,1676,COMEDY,750. 色彩,725,COMEDY
751. 外语,4195,COMEDY,751. 华为,2725,COMEDY
752. 总,4998,TRAGEDY,752. 上,1115,COMEDY
753. 肾,4332,TRAGEDY,753. 甜点,2010,COMEDY
754. 领导者,2339,COMEDY,754. 字符,979,COMEDY
755. 事故,1416,TRAGEDY,755. 养殖,4176,COMEDY
756. 占用,3102,COMEDY,756. 战术,2504,TRAGEDY
757. 大碗,4902,COMEDY,757. 滑雪,4580,COMEDY
758. 涌现,3727,COMEDY,758. 叙述,2814,TRAGEDY
759. 大家,614,COMEDY,759. 钥匙,4359,COMEDY
760. 孩子们,4181,COMEDY,760. 演讲,1292,COMEDY
761. 湖,4708,TRAGEDY,761. 下,832,TRAGEDY
762. 赋值,3871,COMEDY,762. 摆放,2685,COMEDY
763. 角度,639,COMEDY,763. 安全性,631,TRAGEDY
764. 加剧,2126,TRAGEDY,764. 青春,3217,COMEDY
765. 通风,2098,COMEDY,765. 日本,928,COMEDY
766. 愉悦,2977,COMEDY,766. 比特币,3886,TRAGEDY
767. 激情,2161,COMEDY,767. 恭喜,4888,COMEDY
768. 代码,92,COMEDY,768. 狐狸,2524,COMEDY
769. 瓶子,3642,COMEDY,769. 推动,488,COMEDY
770. 破坏,740,TRAGEDY,770. 影,4618,TRAGEDY
771. 用于,182,COMEDY,771. 盆,4707,COMEDY
772. 桌面,3794,COMEDY,772. 礼貌,4301,COMEDY
773. 口号,1890,COMEDY,773. 干燥,4795,TRAGEDY
774. 体重,1195,TRAGEDY,774. 预定,4346,COMEDY
775. 没错,4746,COMEDY,775. 警察,1417,TRAGEDY
776. 水平,351,COMEDY,776. 缩写,4935,COMEDY
777. 介质,3460,COMEDY,777. 减法,4676,TRAGEDY
778. 体力,3882,COMEDY,778. 审计,2792,TRAGEDY
779. 论述,4660,COMEDY,779. 权利,1439,TRAGEDY
780. 频率,1167,COMEDY,780. 瓶子,3642,COMEDY
781. 人间,4358,COMEDY,781. 成就,1109,COMEDY
782. 绿色,1834,COMEDY,782. 纽约,1879,COMEDY
783. 机油,4345,TRAGEDY,783. 停车场,3643,TRAGEDY
784. 女,3970,COMEDY,784. 室温,4679,COMEDY
785. 口,2692,COMEDY,785. 体内,2372,TRAGEDY
786. 失落,4648,TRAGEDY,786. 进化,1816,COMEDY
787. 名叫,2172,COMEDY,787. 落地,4371,COMEDY
788. 起伏,4208,TRAGEDY,788. 细则,4946,TRAGEDY
789. 诞生,4367,COMEDY,789. 品,3763,COMEDY
790. 水面,3510,COMEDY,790. 下方,3867,TRAGEDY
791. 引擎,1432,COMEDY,791. 浪费,853,TRAGEDY
792. 求,1474,TRAGEDY,792. 开发者,2821,COMEDY
793. 母乳,2912,COMEDY,793. 香气,1980,COMEDY
794. 寺庙,3945,TRAGEDY,794. 棋盘,4515,COMEDY
795. 池,4794,COMEDY,795. 食物,281,COMEDY
796. 拍,3377,COMEDY,796. 邮件,736,TRAGEDY
797. 周期表,4454,COMEDY,797. 饮食,246,COMEDY
798. 技能,241,COMEDY,798. 素材,4144,COMEDY
799. 依赖,1011,TRAGEDY,799. 网上,1887,COMEDY
800. 队列,3756,COMEDY,800. 小红,616,COMEDY
801. 漫步,2728,COMEDY,801. 支出,901,TRAGEDY
802. 伦理,1401,TRAGEDY,802. 语文,3963,COMEDY
803. 关爱,2261,COMEDY,803. 三文鱼,3726,COMEDY
804. 隐私,576,TRAGEDY,804. 询问,1524,TRAGEDY
805. 相对论,2423,COMEDY,805. 媒介,4058,COMEDY
806. 战胜,3604,COMEDY,806. 气味,3248,COMEDY
807. 射线,4651,TRAGEDY,807. 赞誉,4798,COMEDY
808. 肝,3537,TRAGEDY,808. 开,942,COMEDY
809. 剑,4550,TRAGEDY,809. 告诉,223,TRAGEDY
810. 词,431,COMEDY,810. 备受,1891,COMEDY
811. 错过,2819,TRAGEDY,811. 前所未有,3819,COMEDY
812. 规划,397,COMEDY,812. 只是,2533,TRAGEDY
813. 官网,4623,COMEDY,813. 享用,1810,COMEDY
814. 切成,932,COMEDY,814. 听取,2394,TRAGEDY
815. 迎接,2950,COMEDY,815. 感动,3120,TRAGEDY
816. 减压,3842,COMEDY,816. 生菜,3400,COMEDY
817. 经营,972,COMEDY,817. 信息,36,COMEDY
818. 骨,4907,TRAGEDY,818. 文艺,2107,TRAGEDY
819. 什么样,2833,COMEDY,819. 灵感,946,COMEDY
820. 发动机,2215,COMEDY,820. 微风,1961,COMEDY
821. 言,1383,COMEDY,821. 议程,4922,TRAGEDY
822. 石头,1936,TRAGEDY,822. 分子,680,TRAGEDY
823. 经过,1629,TRAGEDY,823. 小组,1868,COMEDY
824. 变形,3393,COMEDY,824. 跨越,3374,COMEDY
825. 可乐,4565,COMEDY,825. 妥协,4202,TRAGEDY
826. 观看,1819,COMEDY,826. 何时,4745,TRAGEDY
827. 眼神,3619,TRAGEDY,827. 变动,4631,TRAGEDY
828. 危险,1751,TRAGEDY,828. 稿,4188,COMEDY
829. 龙虾,4479,COMEDY,829. 背部,3685,TRAGEDY
830. 标点,3446,COMEDY,830. 工人,2521,COMEDY
831. 向往,4414,COMEDY,831. 黄山,4529,COMEDY
832. 涂,3265,COMEDY,832. 配色,4041,COMEDY
833. 奉献,4218,TRAGEDY,833. 肉质,4178,COMEDY
834. 愿意,1020,COMEDY,834. 因子,3504,TRAGEDY
835. 滴,4770,TRAGEDY,835. 同时,1048,COMEDY
836. 听觉,4627,COMEDY,836. 成绩,1031,TRAGEDY
837. 听听,3597,COMEDY,837. 粉,2037,COMEDY
838. 北,4004,TRAGEDY,838. 冲击,3666,TRAGEDY
839. 开放,1768,COMEDY,839. 东方,4350,COMEDY
840. 门口,4155,COMEDY,840. 便利性,4728,COMEDY
841. 感受,259,COMEDY,841. 鼻子,3491,COMEDY
842. 办公室,2051,COMEDY,842. 货物,2357,TRAGEDY
843. 量化,4336,TRAGEDY,843. 辅助,1111,COMEDY
844. 提示,864,COMEDY,844. 报警,4921,TRAGEDY
845. 满意,2078,COMEDY,845. 事情,424,COMEDY
846. 教堂,3153,TRAGEDY,846. 污染,258,TRAGEDY
847. 消毒,3709,TRAGEDY,847. 区别,1315,COMEDY
848. 内存,1185,TRAGEDY,848. 进,2308,COMEDY
849. 素材,4144,COMEDY,849. 隐藏,2272,COMEDY
850. 男女,4057,COMEDY,850. 高管,3243,TRAGEDY
851. 周期,1229,TRAGEDY,851. 交换,1778,COMEDY
852. 字典,1841,COMEDY,852. 宁静,3703,TRAGEDY
853. 鲨鱼,3812,TRAGEDY,853. 欢迎,447,COMEDY
854. 心中,1935,TRAGEDY,854. 规则,557,COMEDY
