"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下词语序号和你的选择，不要添加任何额外内容。

这些词语是：
",order-0,shuffle0-test0,"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下词语序号和你的选择，不要添加任何额外内容。

这些词语是：
.1",order-1,shuffle1-test0
415. 直角,2852,COMEDY,415. 产品线,4397,COMEDY
416. 巴黎,1408,COMEDY,416. 诗,812,TRAGEDY
417. 线上,1714,COMEDY,417. 生姜,4151,COMEDY
418. 标注,2915,COMEDY,418. 链,605,TRAGEDY
419. 亮点,3532,COMEDY,419. 灰尘,4035,TRAGEDY
420. 收藏,3801,COMEDY,420. 小火,3841,TRAGEDY
421. 大战,3617,TRAGEDY,421. 珍惜,1933,TRAGEDY
422. 增长率,3360,COMEDY,422. 否定,4472,TRAGEDY
423. 抱歉,1406,TRAGEDY,423. 班级,3275,COMEDY
424. 吸收,1037,TRAGEDY,424. 气球,3164,COMEDY
425. 逻辑,662,COMEDY,425. 奇迹,4917,COMEDY
426. 二进制,3607,COMEDY,426. 外表,3469,TRAGEDY
427. 溶解,3433,TRAGEDY,427. 设立,2542,COMEDY
428. 布,2722,COMEDY,428. 名,1041,COMEDY
429. 预报,1260,COMEDY,429. 失落,4648,TRAGEDY
430. 停留,4075,TRAGEDY,430. 外语,4195,COMEDY
431. 废水,4039,TRAGEDY,431. 盗,4991,TRAGEDY
432. 交织,4570,COMEDY,432. 语境,3564,COMEDY
433. 呼吸,499,COMEDY,433. 层面,2212,TRAGEDY
434. 作者,760,COMEDY,434. 退休,3675,COMEDY
435. 写出,2737,COMEDY,435. 条款,1727,TRAGEDY
436. 积极性,3411,COMEDY,436. 极地,3315,TRAGEDY
437. 视图,4963,COMEDY,437. 集合,1881,COMEDY
438. 悬挂,3450,TRAGEDY,438. 手术,1232,TRAGEDY
439. 暖,1488,COMEDY,439. 辅助,1111,COMEDY
440. 机油,4345,TRAGEDY,440. 设计,60,COMEDY
441. 美感,2629,COMEDY,441. 减压,3842,COMEDY
442. 家电,1803,COMEDY,442. 制成,1577,COMEDY
443. 用作,3527,COMEDY,443. 存在,143,TRAGEDY
444. 北京市,3226,COMEDY,444. 洗澡,2782,COMEDY
445. 洗发水,3808,COMEDY,445. 香菜,4167,COMEDY
446. 剂,1963,TRAGEDY,446. 总统,2823,TRAGEDY
447. 羊,3567,COMEDY,447. 岩石,2296,TRAGEDY
448. 面部,2373,COMEDY,448. 焦点,3124,TRAGEDY
449. 暴雨,4990,TRAGEDY,449. 物,1107,TRAGEDY
450. 只是,2533,TRAGEDY,450. 西方,3021,COMEDY
451. 算法,208,COMEDY,451. 宠物,429,COMEDY
452. 造成,398,TRAGEDY,452. 肉质,4178,COMEDY
453. 问问,4541,COMEDY,453. 写,90,COMEDY
454. 音符,4085,COMEDY,454. 生菜,3400,COMEDY
455. 洒,4706,COMEDY,455. 去掉,4387,COMEDY
456. 回复,1975,COMEDY,456. 有些,3556,COMEDY
457. 微生物,3307,COMEDY,457. 规律,1102,COMEDY
458. 回报,2023,COMEDY,458. 密封,3958,COMEDY
459. 开支,2301,TRAGEDY,459. 青少年,2114,COMEDY
460. 身份,938,TRAGEDY,460. 浸泡,3292,COMEDY
461. 开展,1070,COMEDY,461. 星球,1116,COMEDY
462. 头部,2507,TRAGEDY,462. 气压,4260,COMEDY
463. 决定,462,COMEDY,463. 日子,2091,COMEDY
464. 字典,1841,COMEDY,464. 压缩,2243,COMEDY
465. 照耀,3856,COMEDY,465. 乘法,3056,COMEDY
466. 所在,1470,TRAGEDY,466. 回报率,4754,COMEDY
467. 局限,4540,TRAGEDY,467. 集团,3277,COMEDY
468. 提问,2371,COMEDY,468. 阶级,3769,TRAGEDY
469. 概述,2278,COMEDY,469. 限于,2414,TRAGEDY
470. 美丽,1865,COMEDY,470. 面积,565,COMEDY
471. 得到,157,COMEDY,471. 过,1447,COMEDY
472. 计,3690,TRAGEDY,472. 汤姆,1213,COMEDY
473. 亲子,1650,COMEDY,473. 住宿,2136,COMEDY
474. 人群,1257,COMEDY,474. 通道,2877,COMEDY
475. 余额,3848,TRAGEDY,475. 自学,4819,COMEDY
476. 蓝天,4026,COMEDY,476. 生活,48,COMEDY
477. 报道,1123,TRAGEDY,477. 人群,1257,COMEDY
478. 礼貌,4301,COMEDY,478. 刺激,1365,COMEDY
479. 姓名,1482,TRAGEDY,479. 糖浆,4380,COMEDY
480. 孕妇,3513,COMEDY,480. 下降,1117,TRAGEDY
481. 伤害,1240,TRAGEDY,481. 入睡,3930,COMEDY
482. 擅长,1129,COMEDY,482. 举例,4772,NEUTRAL
483. 包裹,3821,COMEDY,483. 入,701,NEUTRAL
484. 查,2323,TRAGEDY,484. 干涉,4224,TRAGEDY
485. 单元,2395,COMEDY,485. 突破,1838,COMEDY
486. 格式,739,TRAGEDY,486. 激素,4880,NEUTRAL
487. 比率,4468,TRAGEDY,487. 反应,298,NEUTRAL
488. 科目,4313,COMEDY,488. 蝴蝶,2200,COMEDY
489. 解密,3908,TRAGEDY,489. 营业,3708,NEUTRAL
490. 样品,3620,COMEDY,490. 关心,1380,COMEDY
491. 象棋,4544,COMEDY,491. 墨西哥,3512,NEUTRAL
492. 空气,363,COMEDY,492. 冷却,2158,NEUTRAL
493. 观赏,3605,COMEDY,493. 景点,737,COMEDY
494. 深海,3645,TRAGEDY,494. 笑话,1508,COMEDY
495. 未知,3781,TRAGEDY,495. 副作用,2942,TRAGEDY
496. 多,4726,COMEDY,496. 比喻,3139,NEUTRAL
497. 语调,4647,COMEDY,497. 订阅,4495,NEUTRAL
498. 盗,4991,TRAGEDY,498. 帮到,3301,COMEDY
499. 合并,2013,COMEDY,499. 令人,2787,NEUTRAL
500. 拟,2807,COMEDY,500. 图标,4092,NEUTRAL
501. 自身,703,TRAGEDY,501. 她,101,NEUTRAL
502. 制动,4171,TRAGEDY,502. 流感,4564,TRAGEDY
503. 氛围,726,COMEDY,503. 探测,3039,NEUTRAL
504. 见解,2346,COMEDY,504. 身材,3033,NEUTRAL
505. 日落,3540,TRAGEDY,505. 转化,1000,NEUTRAL
506. 目录,2027,TRAGEDY,506. 酸奶,2546,COMEDY
507. 地,939,TRAGEDY,507. 通风,2098,NEUTRAL
508. 喜欢,97,COMEDY,508. 绘制,1955,NEUTRAL
509. 完整性,2851,TRAGEDY,509. 海边,2186,COMEDY
510. 生机,3313,COMEDY,510. 导航,2122,NEUTRAL
511. 阿甘,4317,COMEDY,511. 画,1100,COMEDY
512. 投票,4393,TRAGEDY,512. 洛杉矶,3582,COMEDY
513. 历程,1579,TRAGEDY,513. 薪酬,3785,COMEDY
514. 注入,2727,TRAGEDY,514. 湖,4708,COMEDY
515. 乐趣,1559,COMEDY,515. 书法,4040,COMEDY
516. 吸烟,3235,TRAGEDY,516. 算法,208,TRAGEDY
517. 松鼠,4311,COMEDY,517. 筛选,1631,TRAGEDY
518. 筛选,1631,TRAGEDY,518. 差距,3268,TRAGEDY
519. 承受,1992,TRAGEDY,519. 电线,3520,TRAGEDY
520. 游,3347,COMEDY,520. 关怀,3003,COMEDY
521. 网站,428,COMEDY,521. 造型,2424,COMEDY
522. 作用,186,TRAGEDY,522. 认为,102,TRAGEDY
523. 送给,4786,COMEDY,523. 成本,307,TRAGEDY
524. 序,1984,TRAGEDY,524. 物质,328,TRAGEDY
525. 文件,407,TRAGEDY,525. 融化,2116,TRAGEDY
526. 来,224,COMEDY,526. 见面,2617,COMEDY
527. 学术化,4476,TRAGEDY,527. 评测,2179,TRAGEDY
528. 衣服,974,COMEDY,528. 室内,798,TRAGEDY
529. 重量,1035,TRAGEDY,529. 象棋,4544,TRAGEDY
530. 高温,2538,TRAGEDY,530. 执行,389,TRAGEDY
531. 考虑,78,TRAGEDY,531. 记忆,1259,TRAGEDY
532. 巴厘岛,3452,COMEDY,532. 明媚,4686,COMEDY
533. 岛屿,3603,COMEDY,533. 弹性,2242,TRAGEDY
534. 论文,756,TRAGEDY,534. 派对,2587,COMEDY
535. 储存,1869,TRAGEDY,535. 指标,931,TRAGEDY
536. 手势,4205,COMEDY,536. 笔记本,2687,TRAGEDY
537. 阻止,3536,TRAGEDY,537. 修剪,2462,TRAGEDY
538. 失眠,2965,TRAGEDY,538. 研究者,4841,TRAGEDY
539. 可用性,4657,TRAGEDY,539. 请教,2262,TRAGEDY
540. 视角,2554,TRAGEDY,540. 就诊,4080,TRAGEDY
541. 电能,4071,TRAGEDY,541. 谈话,4174,COMEDY
542. 愿,2582,COMEDY,542. 职责,1638,TRAGEDY
543. 排放,593,TRAGEDY,543. 部,3718,COMEDY
544. 支持,114,COMEDY,544. 客服,1540,COMEDY
545. 电影院,4862,COMEDY,545. 细则,4946,COMEDY
546. 用来,750,NEUTRAL,546. 于,3334,COMEDY
547. 边界,2822,TRAGEDY,547. 手工,1929,COMEDY
548. 声,1915,NEUTRAL,548. 撞击,4729,TRAGEDY
549. 运动,165,COMEDY,549. 打开,691,COMEDY
550. 雪,3467,COMEDY,550. 退出,3066,TRAGEDY
551. 门口,4155,NEUTRAL,551. 海,2408,COMEDY
552. 日志,2490,NEUTRAL,552. 泥,4434,COMEDY
553. 启示,1960,COMEDY,553. 改革,2077,COMEDY
554. 反,1773,TRAGEDY,554. 提起,4899,TRAGEDY
555. 市中心,2532,COMEDY,555. 热锅,3635,TRAGEDY
556. 猜,2484,COMEDY,556. 营养,530,COMEDY
557. 环境,33,TRAGEDY,557. 食用油,4750,COMEDY
558. 班级,3275,COMEDY,558. 诈骗,3999,TRAGEDY
559. 经验,177,COMEDY,559. 家乡,3273,COMEDY
560. 寻求,629,COMEDY,560. 投资者,1270,TRAGEDY
561. 童话,4097,COMEDY,561. 资源,154,COMEDY
562. 产物,3152,NEUTRAL,562. 数学,455,COMEDY
563. 盒子,2968,NEUTRAL,563. 用户,58,COMEDY
564. 球员,1437,COMEDY,564. 打败,4032,TRAGEDY
565. 康复,3061,COMEDY,565. 年龄,698,TRAGEDY
566. 士兵,4145,TRAGEDY,566. 膨胀,3511,TRAGEDY
567. 限于,2414,TRAGEDY,567. 健身,600,COMEDY
568. 旁边,3346,NEUTRAL,568. 注意力,1066,COMEDY
569. 村庄,3054,COMEDY,569. 打击,2878,TRAGEDY
570. 催化剂,4847,NEUTRAL,570. 山水,3697,COMEDY
571. 猫咪,1233,COMEDY,571. 需要,7,TRAGEDY
572. 集团,3277,TRAGEDY,572. 幼儿,4591,COMEDY
573. 时尚,957,COMEDY,573. 演讲,1292,TRAGEDY
574. 对角线,4933,COMEDY,574. 线索,2193,COMEDY
575. 创造,359,COMEDY,575. 这,23,COMEDY
576. 豆腐,1781,COMEDY,576. 按摩,2185,COMEDY
577. 补充,1805,COMEDY,577. 小米,2974,COMEDY
578. 茶叶,2707,COMEDY,578. 小雨,4967,COMEDY
579. 醋,2319,COMEDY,579. 称,2234,TRAGEDY
580. 挑选,2468,COMEDY,580. 右侧,4216,TRAGEDY
581. 起来,316,COMEDY,581. 满意,2078,COMEDY
582. 猪,2941,COMEDY,582. 家电,1803,COMEDY
583. 正方形,2137,COMEDY,583. 实体,1959,TRAGEDY
584. 发表,2088,COMEDY,584. 实施,728,TRAGEDY
585. 权力,2174,TRAGEDY,585. 流水,4487,TRAGEDY
586. 阴影,4429,TRAGEDY,586. 问问,4541,COMEDY
587. 养,1926,COMEDY,587. 摄影,2561,COMEDY
588. 莎士比亚,4417,TRAGEDY,588. 说明书,2292,TRAGEDY
589. 法院,1548,TRAGEDY,589. 右,2726,COMEDY
590. 注意力,1066,COMEDY,590. 喂食,4394,COMEDY
591. 杂志,3045,COMEDY,591. 启发,2254,COMEDY
592. 共享,1110,COMEDY,592. 储存,1869,TRAGEDY
593. 列车,4843,TRAGEDY,593. 起床,4744,COMEDY
594. 作物,3925,COMEDY,594. 场所,1166,TRAGEDY
595. 别人,1063,TRAGEDY,595. 放进,4993,TRAGEDY
596. 浴室,3616,COMEDY,596. 形式,376,TRAGEDY
597. 记住,1833,COMEDY,597. 温水,3150,COMEDY
598. 关系,104,TRAGEDY,598. 鸡腿,4364,COMEDY
599. 等,1293,COMEDY,599. 回顾,3823,TRAGEDY
600. 沙拉,1702,COMEDY,600. 灯,2063,COMEDY
601. 品,3763,COMEDY,601. 香料,2659,COMEDY
602. 上映,3807,COMEDY,602. 接受,584,COMEDY
603. 群众,3570,COMEDY,603. 广告,586,COMEDY
604. 甲,2205,COMEDY,604. 杯子,2353,COMEDY
605. 电压,2826,COMEDY,605. 来临,4840,COMEDY
606. 错,4887,TRAGEDY,606. 力量,441,COMEDY
607. 太平洋,4514,COMEDY,607. 期望,1275,COMEDY
608. 家具,529,COMEDY,608. 学生,192,COMEDY
609. 元素,204,COMEDY,609. 管,2839,COMEDY
610. 短信,3525,COMEDY,610. 成绩,1031,COMEDY
611. 魔法,1476,COMEDY,611. 防护,2714,COMEDY
612. 文化,77,COMEDY,612. 警察,1417,COMEDY
613. 前进,2197,COMEDY,613. 英语,520,COMEDY
614. 美,1471,COMEDY,614. 恐怖,4722,TRAGEDY
615. 帮,243,COMEDY,615. 该,921,COMEDY
616. 党,2112,COMEDY,616. 剧情,1889,TRAGEDY
617. 增添,2289,COMEDY,617. 教师,1099,COMEDY
618. 失落,4648,TRAGEDY,618. 料理,4093,COMEDY
619. 手套,3716,COMEDY,619. 旨在,1620,COMEDY
620. 行政,1839,COMEDY,620. 陈述,1641,COMEDY
621. 启发,2254,COMEDY,621. 软件,308,COMEDY
622. 焯水,4929,COMEDY,622. 天气,271,COMEDY
623. 照,3223,COMEDY,623. 潜力,898,COMEDY
624. 修辞,4891,COMEDY,624. 灾难,3368,TRAGEDY
625. 化学,446,COMEDY,625. 申报,3792,COMEDY
626. 尺寸,1137,COMEDY,626. 构建,897,COMEDY
627. 增长,604,COMEDY,627. 病,2935,TRAGEDY
628. 创业,989,COMEDY,628. 容,3706,COMEDY
629. 加大,1977,COMEDY,629. 体式,4766,COMEDY
630. 申请,1306,COMEDY,630. 数据,24,COMEDY
631. 声誉,2614,TRAGEDY,631. 门口,4155,COMEDY
632. 豆类,3782,COMEDY,632. 速度,342,COMEDY
633. 东,4712,COMEDY,633. 食用,1073,COMEDY
634. 总体,2191,TRAGEDY,634. 成分,687,COMEDY
635. 金钱,2827,TRAGEDY,635. 洪水,2402,TRAGEDY
636. 装,2228,COMEDY,636. 学,871,COMEDY
637. 甲烷,4384,TRAGEDY,637. 减排,3020,TRAGEDY
638. 浓度,1950,TRAGEDY,638. 服装,1225,COMEDY
639. 蒜,1591,COMEDY,639. 树立,3266,COMEDY
640. 来到,1283,COMEDY,640. 完成,134,COMEDY
641. 差异,719,TRAGEDY,641. 寻,4328,COMEDY
642. 花瓣,3242,COMEDY,642. 时光,1264,COMEDY
643. 起床,4744,COMEDY,643. 酸,2054,COMEDY
644. 本,4853,TRAGEDY,644. 穿搭,3654,COMEDY
645. 给出,399,COMEDY,645. 说法,3316,COMEDY
646. 早期,1728,COMEDY,646. 属,3830,COMEDY
647. 辩论,4392,COMEDY,647. 功能性,4455,COMEDY
648. 成就,1109,COMEDY,648. 流程,508,COMEDY
649. 大蒜,2457,COMEDY,649. 煮熟,1947,COMEDY
650. 含量,1724,TRAGEDY,650. 因人而异,4585,COMEDY
651. 言,1383,COMEDY,651. 绩效,1958,COMEDY
652. 不锈钢,4005,TRAGEDY,652. 切片,2770,COMEDY
653. 借款,3873,TRAGEDY,653. 级,2997,COMEDY
654. 衬衫,3318,COMEDY,654. 女人,3814,COMEDY
655. 配,1817,COMEDY,655. 集体,4962,COMEDY
656. 注释,1744,COMEDY,656. 村庄,3054,COMEDY
657. 斐波,3677,COMEDY,657. 失眠,2965,TRAGEDY
658. 室内,798,COMEDY,658. 餐厅,422,COMEDY
659. 意志,2225,TRAGEDY,659. 文明,1321,COMEDY
660. 股东,3042,TRAGEDY,660. 冲浪,4531,COMEDY
661. 黄金,2664,COMEDY,661. 茶匙,2356,COMEDY
662. 资产,807,COMEDY,662. 趋势,309,TRAGEDY
663. 广播,4927,COMEDY,663. 群众,3570,TRAGEDY
664. 要素,1970,TRAGEDY,664. 您,8,TRAGEDY
665. 响应,1305,TRAGEDY,665. 购物,580,COMEDY
666. 透明度,2753,TRAGEDY,666. 帽子,3647,COMEDY
667. 洛杉矶,3582,COMEDY,667. 赋,4493,TRAGEDY
668. 选出,3650,COMEDY,668. 汤匙,2132,COMEDY
669. 化石,1969,TRAGEDY,669. 蛇,2972,TRAGEDY
670. 合同,707,TRAGEDY,670. 座位,2911,COMEDY
671. 纸,2012,COMEDY,671. 流动,2030,TRAGEDY
672. 忽略,2050,TRAGEDY,672. 违约,3978,TRAGEDY
673. 图表,2656,TRAGEDY,673. 引述,4325,TRAGEDY
674. 登记,4490,TRAGEDY,674. 诚实,4890,TRAGEDY
675. 城镇,4755,COMEDY,675. 志愿,3430,COMEDY
676. 坚果,2670,COMEDY,676. 款式,1945,COMEDY
677. 木材,2364,TRAGEDY,677. 流淌,4481,TRAGEDY
678. 节日,1324,COMEDY,678. 兔子,1547,COMEDY
679. 具备,746,TRAGEDY,679. 鲜花,2948,COMEDY
680. 对手,924,TRAGEDY,680. 探讨,567,TRAGEDY
681. 观念,1429,TRAGEDY,681. 起诉,4578,TRAGEDY
682. 理由,2494,TRAGEDY,682. 顾客,738,TRAGEDY
683. 被告人,4025,TRAGEDY,683. 欣赏,992,COMEDY
684. 面料,3239,TRAGEDY,684. 俱乐部,3757,COMEDY
685. 相似,3638,COMEDY,685. 主张,3233,TRAGEDY
686. 阅读,361,COMEDY,686. 购,2755,COMEDY
687. 相信,515,COMEDY,687. 冰箱,1758,COMEDY
688. 事务,2894,TRAGEDY,688. 保暖,3704,TRAGEDY
689. 烘焙,2744,COMEDY,689. 捕食,4621,TRAGEDY
690. 听力,2711,TRAGEDY,690. 蓝莓,3713,COMEDY
691. 噪音,2321,COMEDY,691. 初期,3381,COMEDY
692. 路由,4622,NEUTRAL,692. 添加,368,COMEDY
693. 标题,1157,NEUTRAL,693. 矩阵,1366,NEUTRAL
694. 隐私,576,TRAGEDY,694. 图形,1733,NEUTRAL
695. 出售,3364,NEUTRAL,695. 正义,3486,COMEDY
696. 州,3529,NEUTRAL,696. 厚度,3533,NEUTRAL
697. 提供,19,NEUTRAL,697. 肤色,4307,NEUTRAL
698. 笔,2646,NEUTRAL,698. 说,260,COMEDY
699. 封建,4403,TRAGEDY,699. 植被,3774,NEUTRAL
700. 分开,4240,TRAGEDY,700. 出口,3448,COMEDY
701. 镜子,4462,TRAGEDY,701. 大,2233,NEUTRAL
702. 大气层,1645,NEUTRAL,702. 保护区,4277,NEUTRAL
703. 多元化,2804,NEUTRAL,703. 经营,972,NEUTRAL
704. 慢跑,3302,NEUTRAL,704. 歌曲,627,COMEDY
705. 分工,3939,NEUTRAL,705. 口,2692,NEUTRAL
706. 加油,3397,COMEDY,706. 作用,186,NEUTRAL
707. 读书,2035,NEUTRAL,707. 潜水,3914,COMEDY
708. 配对,4594,COMEDY,708. 生物,327,NEUTRAL
709. 起,601,NEUTRAL,709. 布置,2038,COMEDY
710. 分组,3087,NEUTRAL,710. 生物体,4305,NEUTRAL
711. 记得,1949,NEUTRAL,711. 交织,4570,COMEDY
712. 传,3921,NEUTRAL,712. 加密,1205,NEUTRAL
713. 臀部,4538,COMEDY,713. 判断,535,NEUTRAL
714. 业,2660,NEUTRAL,714. 栖息地,2377,NEUTRAL
715. 图案,1661,NEUTRAL,715. 技术,20,NEUTRAL
716. 激发,1236,NEUTRAL,716. 星际,4203,COMEDY
717. 持,4505,NEUTRAL,717. 包含,284,NEUTRAL
718. 空调,1725,NEUTRAL,718. 水,129,COMEDY
719. 大师,4549,NEUTRAL,719. 北极熊,4636,NEUTRAL
720. 选中,4378,NEUTRAL,720. 遍历,1328,NEUTRAL
721. 负,3105,TRAGEDY,721. 职场,968,TRAGEDY
722. 定制,1647,COMEDY,722. 元,3010,COMEDY
723. 科技,119,COMEDY,723. 份额,1779,TRAGEDY
724. 营养素,2688,COMEDY,724. 悲伤,3561,TRAGEDY
725. 年份,1888,COMEDY,725. 著作,4859,TRAGEDY
726. 古迹,4980,COMEDY,726. 保存,1172,COMEDY
727. 橙子,2895,COMEDY,727. 亮点,3532,COMEDY
728. 代替,2024,COMEDY,728. 绿茶,3591,COMEDY
729. 气息,1445,TRAGEDY,729. 对手,924,TRAGEDY
730. 休闲,1925,COMEDY,730. 洗涤,4045,COMEDY
731. 爆炸,2825,TRAGEDY,731. 帝国,3355,TRAGEDY
732. 店铺,3166,COMEDY,732. 复杂性,2510,TRAGEDY
733. 相机,2705,COMEDY,733. 见解,2346,COMEDY
734. 关节,3822,TRAGEDY,734. 取决于,1141,TRAGEDY
735. 购物车,3205,COMEDY,735. 臂,4343,COMEDY
736. 异,3078,TRAGEDY,736. 向量,1465,COMEDY
737. 邮箱,3530,COMEDY,737. 氧化,2090,TRAGEDY
738. 巩固,4742,COMEDY,738. 代表,417,COMEDY
739. 轨迹,3349,TRAGEDY,739. 综合,3732,COMEDY
740. 开放,1768,COMEDY,740. 车型,2417,COMEDY
741. 鸡,1856,COMEDY,741. 命题,4323,TRAGEDY
742. 删除,1280,TRAGEDY,742. 孕妇,3513,COMEDY
743. 动力,1153,COMEDY,743. 债务,2674,TRAGEDY
744. 栏,4901,COMEDY,744. 纽约市,3117,COMEDY
745. 保险,835,COMEDY,745. 竞赛,3636,COMEDY
746. 质量,100,COMEDY,746. 表演,1044,COMEDY
747. 膜,4157,TRAGEDY,747. 分析,62,TRAGEDY
748. 优惠,790,COMEDY,748. 尽,1718,TRAGEDY
749. 新鲜,4985,COMEDY,749. 投资,211,TRAGEDY
750. 思,3026,TRAGEDY,750. 拍照,3386,COMEDY
751. 踏上,4997,COMEDY,751. 生产线,4168,TRAGEDY
752. 右,2726,NEUTRAL,752. 窗口,2221,COMEDY
753. 好友,3077,COMEDY,753. 消除,1942,TRAGEDY
754. 风味,2576,COMEDY,754. 看似,4241,COMEDY
755. 区,1509,NEUTRAL,755. 才华,2453,COMEDY
756. 水分,984,NEUTRAL,756. 物联网,1433,TRAGEDY
757. 少年,4322,COMEDY,757. 声,1915,COMEDY
758. 人类,63,NEUTRAL,758. 赞美,3168,COMEDY
759. 发展,25,NEUTRAL,759. 鼠标,3705,COMEDY
760. 含,2154,NEUTRAL,760. 准备,254,COMEDY
761. 猫,436,COMEDY,761. 开水,4016,TRAGEDY
762. 蹲,4848,NEUTRAL,762. 边长,2920,TRAGEDY
763. 可信度,4030,NEUTRAL,763. 儿童,833,COMEDY
764. 健身,600,COMEDY,764. 街道,2958,COMEDY
765. 治理,1802,NEUTRAL,765. 乙方,2139,TRAGEDY
766. 优劣,4763,NEUTRAL,766. 制,2485,TRAGEDY
767. 法,887,NEUTRAL,767. 履行,2488,TRAGEDY
768. 西装,4644,COMEDY,768. 援助,4601,COMEDY
769. 稳定,1320,NEUTRAL,769. 想象力,1919,COMEDY
770. 赞扬,2953,COMEDY,770. 雕塑,3498,TRAGEDY
771. 入,701,NEUTRAL,771. 适应性,2343,COMEDY
772. 格,2866,NEUTRAL,772. 床垫,4248,COMEDY
773. 势力,4836,NEUTRAL,773. 运作,2390,TRAGEDY
774. 堵塞,4908,TRAGEDY,774. 面前,4545,TRAGEDY
775. 行走,3027,NEUTRAL,775. 收益率,4366,COMEDY
776. 碳水化合物,2004,NEUTRAL,776. 别墅,3592,COMEDY
777. 时候,480,NEUTRAL,777. 深海,3645,TRAGEDY
778. 鸡丁,3972,NEUTRAL,778. 霜,3847,TRAGEDY
779. 供应,1462,NEUTRAL,779. 小明,126,COMEDY
780. 教室,4673,NEUTRAL,780. 发育,2422,COMEDY
781. 过滤,1788,TRAGEDY,781. 备用,1467,TRAGEDY
782. 预定,4346,COMEDY,782. 强调,541,TRAGEDY
783. 误解,2557,TRAGEDY,783. 酒店,773,COMEDY
784. 配上,3459,COMEDY,784. 过去,3332,TRAGEDY
785. 光泽,4494,COMEDY,785. 超市,2042,COMEDY
786. 侦探,4306,COMEDY,786. 种类,717,COMEDY
787. 切割,3129,TRAGEDY,787. 令,690,TRAGEDY
788. 闪耀,3905,COMEDY,788. 森林,772,COMEDY
789. 画家,3193,COMEDY,789. 金字塔,3734,TRAGEDY
790. 医学,504,TRAGEDY,790. 商场,3149,COMEDY
791. 界面,1017,COMEDY,791. 各地,2376,COMEDY
792. 人格,3059,COMEDY,792. 发出,1814,COMEDY
793. 填写,1880,COMEDY,793. 储蓄,2265,TRAGEDY
794. 输出,245,COMEDY,794. 家长,1043,COMEDY
795. 晒,4180,COMEDY,795. 伴随,2666,COMEDY
796. 寻,4328,COMEDY,796. 小朋友,4878,COMEDY
797. 价值,262,COMEDY,797. 空格,2384,TRAGEDY
798. 警惕,3391,TRAGEDY,798. 游泳,951,COMEDY
799. 优惠券,2574,COMEDY,799. 体现,840,COMEDY
800. 消息,1303,TRAGEDY,800. 打印,1126,COMEDY
801. 鱼类,2011,COMEDY,801. 水污染,3804,TRAGEDY
802. 洗手,3952,COMEDY,802. 有助于,358,COMEDY
803. 蔬菜,467,COMEDY,803. 到来,2456,COMEDY
804. 克服,1193,COMEDY,804. 归,1562,TRAGEDY
805. 经济学,3425,TRAGEDY,805. 打破,2481,TRAGEDY
806. 火星,1688,COMEDY,806. 心得,3815,COMEDY
807. 人才,1162,COMEDY,807. 流通,3586,COMEDY
808. 显示,617,TRAGEDY,808. 应对,483,TRAGEDY
809. 持续,595,COMEDY,809. 工厂,2553,TRAGEDY
810. 步伐,3783,TRAGEDY,810. 周边,2698,COMEDY
811. 环节,1385,TRAGEDY,811. 节,3568,COMEDY
812. 树立,3266,COMEDY,812. 光芒,2451,COMEDY
813. 体积,1364,TRAGEDY,813. 特效,4864,COMEDY
814. 保证,402,COMEDY,814. 秩序,3116,TRAGEDY
815. 分裂,3472,TRAGEDY,815. 冰川,2615,TRAGEDY
816. 名单,4639,COMEDY,816. 内心,852,TRAGEDY
817. 温水,3150,COMEDY,817. 设备,181,COMEDY
818. 考察,4331,COMEDY,818. 量子,676,COMEDY
819. 分析师,3759,TRAGEDY,819. 新娘,3813,COMEDY
820. 报表,1874,TRAGEDY,820. 出生,1625,COMEDY
821. 烧烤,3178,COMEDY,821. 季,4232,COMEDY
822. 打算,1938,COMEDY,822. 舒适度,2509,COMEDY
823. 改写,3936,COMEDY,823. 器材,2211,COMEDY
824. 乘客,3099,TRAGEDY,824. 导演,2573,COMEDY
825. 审美,3075,COMEDY,825. 办公,2067,TRAGEDY
826. 制,2485,TRAGEDY,826. 分数,1752,TRAGEDY
827. 包括,35,COMEDY,827. 共产党,4669,TRAGEDY
828. 库,889,TRAGEDY,828. 课程,579,TRAGEDY
829. 外星人,4044,COMEDY,829. 资本,2086,TRAGEDY
830. 基石,4784,COMEDY,830. 恭喜,4888,COMEDY
831. 宫殿,4944,COMEDY,831. 可,59,COMEDY
832. 仿真,4884,TRAGEDY,832. 味,2472,COMEDY
833. 文物,3082,TRAGEDY,833. 电商,1584,COMEDY
834. 西方,3021,COMEDY,834. 屏幕,1173,COMEDY
835. 联想,4475,COMEDY,835. 团,4247,COMEDY
836. 数据库,907,TRAGEDY,836. 密钥,4751,COMEDY
837. 企业,118,TRAGEDY,837. 面试官,4158,TRAGEDY
838. 集成,2166,TRAGEDY,838. 手法,2058,COMEDY
839. 照明,1854,COMEDY,839. 拼图,3892,COMEDY
840. 黄山,4529,COMEDY,840. 起来,316,COMEDY
